mode,k,bin_index,n_galaxies,log_m200_median,log_m200_min,log_m200_max,re,im,power,phase,rms,bin_snr,mode_snr
4,3.590392,75,70,12.1000,12.0800,12.1100,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
5,4.487990,75,70,12.1000,12.0800,12.1100,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
6,5.385587,75,70,12.1000,12.0800,12.1100,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
7,6.283185,75,70,12.1000,12.0800,12.1100,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
1,0.897598,76,70,12.1400,12.1100,12.1500,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
2,1.795196,76,70,12.1400,12.1100,12.1500,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
3,2.692794,76,70,12.1400,12.1100,12.1500,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
4,3.590392,76,70,12.1400,12.1100,12.1500,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
5,4.487990,76,70,12.1400,12.1100,12.1500,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
6,5.385587,76,70,12.1400,12.1100,12.1500,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
7,6.283185,76,70,12.1400,12.1100,12.1500,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
1,0.897598,77,70,12.1800,12.1600,12.1900,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
2,1.795196,77,70,12.1800,12.1600,12.1900,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
3,2.692794,77,70,12.1800,12.1600,12.1900,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
4,3.590392,77,70,12.1800,12.1600,12.1900,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
5,4.487990,77,70,12.1800,12.1600,12.1900,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
6,5.385587,77,70,12.1800,12.1600,12.1900,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
7,6.283185,77,70,12.1800,12.1600,12.1900,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
1,0.897598,78,70,12.2200,12.1900,12.2500,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
2,1.795196,78,70,12.2200,12.1900,12.2500,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
3,2.692794,78,70,12.2200,12.1900,12.2500,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
4,3.590392,78,70,12.2200,12.1900,12.2500,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
5,4.487990,78,70,12.2200,12.1900,12.2500,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
6,5.385587,78,70,12.2200,12.1900,12.2500,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
7,6.283185,78,70,12.2200,12.1900,12.2500,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
1,0.897598,79,70,12.2700,12.2500,12.2900,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
2,1.795196,79,70,12.2700,12.2500,12.2900,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
3,2.692794,79,70,12.2700,12.2500,12.2900,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
4,3.590392,79,70,12.2700,12.2500,12.2900,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
5,4.487990,79,70,12.2700,12.2500,12.2900,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
6,5.385587,79,70,12.2700,12.2500,12.2900,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
7,6.283185,79,70,12.2700,12.2500,12.2900,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
1,0.897598,80,70,12.3200,12.2900,12.3400,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
2,1.795196,80,70,12.3200,12.2900,12.3400,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
3,2.692794,80,70,12.3200,12.2900,12.3400,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
4,3.590392,80,70,12.3200,12.2900,12.3400,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
5,4.487990,80,70,12.3200,12.2900,12.3400,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
6,5.385587,80,70,12.3200,12.2900,12.3400,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
7,6.283185,80,70,12.3200,12.2900,12.3400,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
1,0.897598,81,70,12.3700,12.3400,12.4000,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
2,1.795196,81,70,12.3700,12.3400,12.4000,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
3,2.692794,81,70,12.3700,12.3400,12.4000,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
4,3.590392,81,70,12.3700,12.3400,12.4000,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
5,4.487990,81,70,12.3700,12.3400,12.4000,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
6,5.385587,81,70,12.3700,12.3400,12.4000,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
7,6.283185,81,70,12.3700,12.3400,12.4000,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
1,0.897598,82,70,12.4400,12.4000,12.4700,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
2,1.795196,82,70,12.4400,12.4000,12.4700,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
3,2.692794,82,70,12.4400,12.4000,12.4700,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
4,3.590392,82,70,12.4400,12.4000,12.4700,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
5,4.487990,82,70,12.4400,12.4000,12.4700,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
6,5.385587,82,70,12.4400,12.4000,12.4700,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
7,6.283185,82,70,12.4400,12.4000,12.4700,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
1,0.897598,83,70,12.5100,12.4700,12.5400,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
2,1.795196,83,70,12.5100,12.4700,12.5400,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
3,2.692794,83,70,12.5100,12.4700,12.5400,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
4,3.590392,83,70,12.5100,12.4700,12.5400,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
5,4.487990,83,70,12.5100,12.4700,12.5400,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
6,5.385587,83,70,12.5100,12.4700,12.5400,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
7,6.283185,83,70,12.5100,12.4700,12.5400,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
1,0.897598,84,70,12.5600,12.5400,12.6000,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
2,1.795196,84,70,12.5600,12.5400,12.6000,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
3,2.692794,84,70,12.5600,12.5400,12.6000,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
4,3.590392,84,70,12.5600,12.5400,12.6000,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
5,4.487990,84,70,12.5600,12.5400,12.6000,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
6,5.385587,84,70,12.5600,12.5400,12.6000,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
7,6.283185,84,70,12.5600,12.5400,12.6000,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
1,0.897598,85,70,12.6300,12.6000,12.6600,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
2,1.795196,85,70,12.6300,12.6000,12.6600,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
3,2.692794,85,70,12.6300,12.6000,12.6600,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
4,3.590392,85,70,12.6300,12.6000,12.6600,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
5,4.487990,85,70,12.6300,12.6000,12.6600,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
6,5.385587,85,70,12.6300,12.6000,12.6600,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
7,6.283185,85,70,12.6300,12.6000,12.6600,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
1,0.897598,86,70,12.6900,12.6600,12.7200,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
2,1.795196,86,70,12.6900,12.6600,12.7200,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
3,2.692794,86,70,12.6900,12.6600,12.7200,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
4,3.590392,86,70,12.6900,12.6600,12.7200,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
5,4.487990,86,70,12.6900,12.6600,12.7200,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
6,5.385587,86,70,12.6900,12.6600,12.7200,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
7,6.283185,86,70,12.6900,12.6600,12.7200,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
1,0.897598,87,70,12.7500,12.7200,12.8000,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
2,1.795196,87,70,12.7500,12.7200,12.8000,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
3,2.692794,87,70,12.7500,12.7200,12.8000,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
4,3.590392,87,70,12.7500,12.7200,12.8000,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
5,4.487990,87,70,12.7500,12.7200,12.8000,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
6,5.385587,87,70,12.7500,12.7200,12.8000,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
7,6.283185,87,70,12.7500,12.7200,12.8000,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
1,0.897598,88,70,12.8300,12.8000,12.8700,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
2,1.795196,88,70,12.8300,12.8000,12.8700,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
3,2.692794,88,70,12.8300,12.8000,12.8700,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
4,3.590392,88,70,12.8300,12.8000,12.8700,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
5,4.487990,88,70,12.8300,12.8000,12.8700,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
6,5.385587,88,70,12.8300,12.8000,12.8700,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
7,6.283185,88,70,12.8300,12.8000,12.8700,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
1,0.897598,89,70,12.9000,12.8700,12.9300,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
2,1.795196,89,70,12.9000,12.8700,12.9300,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
3,2.692794,89,70,12.9000,12.8700,12.9300,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
4,3.590392,89,70,12.9000,12.8700,12.9300,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
5,4.487990,89,70,12.9000,12.8700,12.9300,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
6,5.385587,89,70,12.9000,12.8700,12.9300,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
7,6.283185,89,70,12.9000,12.8700,12.9300,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
1,0.897598,90,70,12.9900,12.9300,13.0200,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
2,1.795196,90,70,12.9900,12.9300,13.0200,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
3,2.692794,90,70,12.9900,12.9300,13.0200,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
4,3.590392,90,70,12.9900,12.9300,13.0200,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
5,4.487990,90,70,12.9900,12.9300,13.0200,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
6,5.385587,90,70,12.9900,12.9300,13.0200,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
7,6.283185,90,70,12.9900,12.9300,13.0200,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
1,0.897598,91,70,13.0500,13.0200,13.0700,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
2,1.795196,91,70,13.0500,13.0200,13.0700,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
3,2.692794,91,70,13.0500,13.0200,13.0700,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
4,3.590392,91,70,13.0500,13.0200,13.0700,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
5,4.487990,91,70,13.0500,13.0200,13.0700,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
6,5.385587,91,70,13.0500,13.0200,13.0700,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
7,6.283185,91,70,13.0500,13.0200,13.0700,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
1,0.897598,92,70,13.1000,13.0800,13.1200,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
2,1.795196,92,70,13.1000,13.0800,13.1200,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
3,2.692794,92,70,13.1000,13.0800,13.1200,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
4,3.590392,92,70,13.1000,13.0800,13.1200,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
5,4.487990,92,70,13.1000,13.0800,13.1200,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
6,5.385587,92,70,13.1000,13.0800,13.1200,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
7,6.283185,92,70,13.1000,13.0800,13.1200,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
1,0.897598,93,70,13.1400,13.1200,13.1700,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
2,1.795196,93,70,13.1400,13.1200,13.1700,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
3,2.692794,93,70,13.1400,13.1200,13.1700,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
4,3.590392,93,70,13.1400,13.1200,13.1700,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
5,4.487990,93,70,13.1400,13.1200,13.1700,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
6,5.385587,93,70,13.1400,13.1200,13.1700,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
7,6.283185,93,70,13.1400,13.1200,13.1700,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
1,0.897598,94,70,13.2100,13.1700,13.2300,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
2,1.795196,94,70,13.2100,13.1700,13.2300,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
3,2.692794,94,70,13.2100,13.1700,13.2300,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
4,3.590392,94,70,13.2100,13.1700,13.2300,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
5,4.487990,94,70,13.2100,13.1700,13.2300,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
6,5.385587,94,70,13.2100,13.1700,13.2300,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
7,6.283185,94,70,13.2100,13.1700,13.2300,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
1,0.897598,95,69,13.2700,13.2300,13.3400,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
2,1.795196,95,69,13.2700,13.2300,13.3400,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
3,2.692794,95,69,13.2700,13.2300,13.3400,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
4,3.590392,95,69,13.2700,13.2300,13.3400,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
5,4.487990,95,69,13.2700,13.2300,13.3400,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
6,5.385587,95,69,13.2700,13.2300,13.3400,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
7,6.283185,95,69,13.2700,13.2300,13.3400,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
1,0.897598,96,69,13.3900,13.3400,13.4600,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
2,1.795196,96,69,13.3900,13.3400,13.4600,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
3,2.692794,96,69,13.3900,13.3400,13.4600,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
4,3.590392,96,69,13.3900,13.3400,13.4600,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
5,4.487990,96,69,13.3900,13.3400,13.4600,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
6,5.385587,96,69,13.3900,13.3400,13.4600,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
7,6.283185,96,69,13.3900,13.3400,13.4600,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
1,0.897598,97,69,13.5100,13.4600,13.5800,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
2,1.795196,97,69,13.5100,13.4600,13.5800,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
3,2.692794,97,69,13.5100,13.4600,13.5800,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
4,3.590392,97,69,13.5100,13.4600,13.5800,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
5,4.487990,97,69,13.5100,13.4600,13.5800,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
6,5.385587,97,69,13.5100,13.4600,13.5800,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
7,6.283185,97,69,13.5100,13.4600,13.5800,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
1,0.897598,98,69,13.6500,13.5900,13.7100,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
2,1.795196,98,69,13.6500,13.5900,13.7100,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
3,2.692794,98,69,13.6500,13.5900,13.7100,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
4,3.590392,98,69,13.6500,13.5900,13.7100,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
5,4.487990,98,69,13.6500,13.5900,13.7100,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
6,5.385587,98,69,13.6500,13.5900,13.7100,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
7,6.283185,98,69,13.6500,13.5900,13.7100,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
1,0.897598,99,69,13.8000,13.7200,14.9900,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
2,1.795196,99,69,13.8000,13.7200,14.9900,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
3,2.692794,99,69,13.8000,13.7200,14.9900,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
4,3.590392,99,69,13.8000,13.7200,14.9900,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
5,4.487990,99,69,13.8000,13.7200,14.9900,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
6,5.385587,99,69,13.8000,13.7200,14.9900,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
7,6.283185,99,69,13.8000,13.7200,14.9900,0.00000000e0,0.00000000e0,0.00000000e0,0.000000,0.00000000e0,0.000000,0.000000
