name,gl,gb,p0,p1,dm
PSR J1125-6014,292.50,0.89,0.002630380781478504,3.73132E-21,52.92972
PSR J1513-6013,319.75,-2.09,1.95873704232,1.371E-15,322.70000
PSR J1030-6008,286.22,-1.93,0.027324461,null,370.80000
PSR J1434-6006,315.40,0.26,0.30636786268,3.02E-15,332.00000
PSR J1910-5959C,336.46,-25.66,0.0052773269323093,2.16E-21,33.21000
PSR J1910-5959F,336.49,-25.63,0.008485493936967,7.4122E-19,33.20000
PSR J1910-5959D,336.49,-25.63,0.009035285247765,9.6431E-19,33.28000
PSR J1910-5959E,336.49,-25.63,0.004571765939750,-4.3435E-19,33.31000
PSR J1437-5959,315.78,0.23,0.0616961234035,8.587E-15,549.60000
PSR J1910-5959B,336.49,-25.63,0.008357798500844,-7.9041E-19,33.28000
PSR J1910-5959A,336.53,-25.73,0.0032661866233478,-2.9238E-21,33.70400
PSR J1058-5957,289.24,-0.12,0.6162707293489,6.507E-16,333.88000
PSR J1435-5954,315.58,0.39,0.4729966255163,1.54794E-15,44.04000
PSR J1052-5954,288.55,-0.40,0.180591500693,1.99831E-14,491.90000
PSR J1635-5954,327.75,-8.31,0.52912313644494,1.3627E-15,134.52700
PSR J1050-5953,288.26,-0.52,6.4520766,3.809E-11,null
PSR J1347-5947,309.91,2.32,0.6099716730114,1.41508E-14,292.21300
PSR J1107-5947,290.25,0.52,1.5165309654,3.4E-16,158.40000
PSR J1513-5946,319.97,-1.70,1.046117156733,8.5284E-15,171.70000
PSR J1054-5946,288.70,-0.17,0.228324249982,2.09E-16,253.90000
PSR J1418-5945,313.71,1.29,1.6725956812,2.71E-16,369.00000
PSR J1434-5943,315.65,0.56,1.07212121207,2.96E-17,126.00000
PSR J1054-5943,288.73,-0.10,0.346908957903,4.074E-15,330.70000
PSR J1444-5941,316.79,0.10,2.7602279448,8.2E-15,177.10000
PSR J1001-5939,282.94,-3.55,7.7336402649,5.99E-14,113.00000
PSR J1627-5936,327.34,-7.44,0.3542339488457,7.83E-18,99.45000
PSR J1208-5936,297.51,2.81,0.02871385989214,3E-20,344.42700
PSR J1413-5936,313.19,1.62,0.02167625,null,366.00000
PSR J1429-5935,315.05,0.95,0.76391483053,4.2751E-14,457.00000
PSR J1013-5934,284.13,-2.60,0.44290102297841,5.56474E-16,379.47400
PSR J1034-5934,286.39,-1.17,0.03447143,null,603.80000
PSR J1231-5929,300.43,3.29,0.4098337,null,356.20000
PSR J1546-5925,323.58,-3.77,0.007796728856036,1.61E-20,168.50000
PSR J1514-5925,320.28,-1.48,0.1487974678456,2.8786E-15,192.51000
PSR J1130-5925,292.75,1.83,0.68098383242,9.52E-16,264.40000
PSR J1355-5925,311.07,2.43,1.213385225245,5.9783E-15,354.34000
PSR J1406-59,312.41,2.08,1.248312,null,286.00000
PSR J0709-5923,270.03,-20.90,0.485268383925,1.26E-16,65.00000
PSR J1455-59,318.10,-0.20,0.1761912,null,498.00000
PSR J1321-5922,306.78,3.26,1.27905759523,2.37E-15,383.00000
PSR J1020-5921,284.72,-1.94,1.23830534423,4.047E-14,80.00000
PSR J1358-59,311.46,2.42,374.11984e-3,null,324.00000
PSR J1002-5919,282.83,-3.22,0.7134892535,1.04E-16,347.00000
PSR J1600-5916,325.06,-4.80,1.2476661740,8.9E-16,177.00000
PSR J1124-5916,292.04,1.75,0.13547685441,7.52566E-13,329.20000
PSR J1032-5911,285.92,-1.01,0.464212626601,1.79752E-15,418.20000
PSR J1429-5911,315.26,1.30,0.11584261008,3.05E-14,null
PSR J1156-5909,295.91,2.97,1.0379310509,1.02E-15,219.20000
PSR J1513-5908,320.32,-1.16,0.151581943393,1.52869E-12,255.24000
PSR J1107-5907,289.94,1.11,0.252773323418,9E-18,40.75000
PSR J1536-5907,322.72,-2.73,0.55784066031,1.366E-15,316.00000
PSR J1554-5906,324.60,-4.18,0.008702148,null,130.13000
PSR J1457-5902,318.54,-0.04,0.39073936418,1.2306E-14,477.20000
PSR J1457-5900,318.56,-0.03,1.4986374368,3.66E-15,175.00000
PSR J1326-5859,307.50,3.56,0.477993612757,3.24631E-15,287.13100
PSR J1012-5857,283.71,-2.15,0.8199290126828,1.77966E-14,382.60400
PSR J1016-5857,284.08,-1.88,0.1073864584588,8.08342E-14,393.62000
PSR J1223-5856,299.35,3.73,0.28854142685,5.7E-18,233.00000
PSR J1344-5855,309.79,3.23,0.252397929468,2.9145E-15,294.10000
PSR J1452-5851,318.09,0.40,0.3866429281059,5.07021E-14,260.50000
PSR J1057-5851,288.61,0.80,0.62036503134,1.00581E-13,null
PSR J1509-5850,319.97,-0.62,0.088924862943,9.16633E-15,142.10000
PSR J1535-5848,322.80,-2.41,0.3071794647037,2.71511E-15,107.39600
PSR J1611-5847,326.46,-5.41,0.3545503166464,2E-18,79.90000
PSR J1449-5846,317.72,0.66,0.463329577191,8.6E-17,216.60000
PSR J1454-5846,318.27,0.39,0.04524877299803,8.17E-19,116.09100
PSR J1308-5844,305.13,4.06,0.4646997488,8.64E-15,205.60000
PSR J1232-5843,300.42,4.05,0.2853184,null,207.50000
PSR J1334-5839,308.52,3.75,0.10771823703852,2.1507E-17,119.29780
PSR J1547-5839,324.17,-3.24,0.2421907119154,5.9117E-16,223.51000
PSR J1212-5838,297.91,3.85,0.0738021,null,145.90000
PSR J1048-5838,287.47,0.48,1.231304776630,1.21937E-14,70.70000
PSR J1528-5838,322.17,-1.75,0.355686622097,2.47586E-14,null
PSR J1511-5835,320.29,-0.51,0.30151055002,3.44E-16,329.40000
PSR J1049-5833,287.63,0.65,2.202328278863,4.374E-15,448.79000
PSR J1048-5832,287.43,0.58,0.123740261678,9.61449E-14,128.67900
PSR J1038-5831,286.28,-0.02,0.6619933522797,1.25879E-15,72.78100
PSR J1214-5830,298.06,4.01,0.90982270118,5.34E-17,141.10000
PSR J1532-56,323.79,-0.32,0.52297708597,null,282.00000
PSR J1012-5830,283.46,-1.76,2.1335912144,3.765E-14,294.00000
PSR J1522-5829,321.63,-1.22,0.395354807981,2.05679E-15,199.69600
PSR J1502-5828,319.39,0.13,0.66810515091,3.64E-14,584.00000
PSR J1130-5826,292.46,2.78,0.162323475501,1.589E-17,261.10000
PSR J1125-5825,291.89,2.60,0.00310221391893416,6.0899E-20,124.80830
PSR J1424-5822,314.90,2.31,0.3667368020976,3.9478E-15,323.93300
PSR J1540-5821,323.57,-2.43,3.47472,null,427.00000
PSR J1253-5820,303.20,4.53,0.2554982178300,2.10467E-15,100.56900
PSR J1202-5820,296.53,3.92,0.4528034284918,2.13023E-15,145.74200
PSR J1524-5819,321.91,-1.20,0.96104262694,1.26016E-13,406.60000
PSR J1028-5819,285.06,-0.50,0.0914032309,1.61E-14,96.52500
PSR J1016-5819,283.71,-1.36,0.0878342610773,6.98783E-16,252.16000
PSR J1034-5817,285.73,-0.08,0.79148,null,579.00000
PSR J0924-5814,278.39,-5.60,0.73950547000,4.92253E-15,57.09000
PSR J0646-54,264.40,-22.60,0.00251,null,40.10000
PSR J1046-5813,287.07,0.73,0.3694282722536,1.1516E-15,239.98700
PSR J1022-5813,284.35,-0.83,1.6437260020,1.454E-13,714.00000
PSR J1406-5806,312.67,3.35,0.288349655182,6.14E-16,229.85000
PSR J1612-5805,327.01,-4.95,0.6155208312839,9.3379E-16,170.98100
PSR J1032-5804,285.44,0.01,0.078741012111,3.60634E-14,819.00000
PSR J1507-5800,320.12,0.26,0.897254102404,2.603E-16,429.50000
PSR J1152-5800,295.13,3.96,1.7898294664,1.3E-15,191.00000
PSR J1717-5800,332.67,-11.48,0.3217934800926,1.9185E-16,125.31000
PSR J1512-5759,320.77,-0.11,0.128698573047,6.8527E-15,627.47000
PSR J1317-5759,306.43,4.70,2.64219851320,1.256E-14,145.30000
PSR J1425-5759,315.22,2.61,0.70786760576,7.42E-16,325.00000
PSR J1447-5757,317.79,1.55,0.158730,1.17E-14,null
PSR J0600-5756,266.49,-29.34,2.261364513,2.78E-15,30.00000
PSR J1558-5756,325.73,-3.60,1.12234168628,1.86406E-13,127.80000
PSR J0954-5754,281.20,-2.70,0.0048352732,null,307.35000
PSR J1600-5751,325.97,-3.70,0.1944558939197,2.12914E-15,176.50900
PSR J1547-5750,324.66,-2.60,0.64719774666,2.6E-17,148.00000
PSR J1538-5750,323.67,-1.84,0.506568335296,4.2E-17,91.00000
PSR J1019-5749,283.84,-0.68,0.1625125667701,2.00591E-14,1039.90000
PSR J1355-5747,311.43,4.02,2.0386738254,7.1E-16,229.00000
PSR J1521-57,321.91,-0.56,0.17368169,null,270.00000
PSR J1023-5746,284.17,-0.41,0.11147243434,3.83749E-13,null
PSR J1059-5742,288.34,1.95,1.185003307812,4.30597E-15,108.57100
PSR J1431-5740,315.96,2.66,0.0041105439567658,6.42E-21,131.37660
PSR J1513-5739,321.10,0.10,0.9734776671189,2.75333E-14,470.89000
PSR J1222-5738,299.10,5.02,1.0811635266,1.5E-16,74.00000
PSR J1044-5737,286.57,1.16,0.13902889110,5.4628E-14,null
PSR J1540-5736,324.11,-1.89,0.61291628569,4.2E-16,304.50000
PSR J1243-5735,301.88,5.26,0.47122487769,8E-17,270.60000
PSR J1522-5735,322.05,-0.42,0.10213598087,3.1239E-14,null
PSR J1519-5734,321.80,-0.24,0.51875778474,4.273E-15,654.70000
PSR J1538-5732,323.86,-1.62,0.341215795225,4.5335E-15,151.44000
PSR J1148-5725,294.51,4.42,3.5599372320,1.11E-14,174.00000
PSR J1530-5724,323.08,-0.89,0.5680300,null,253.60000
PSR J1425-5723,315.38,3.19,0.35326292024,2.2E-17,43.40000
PSR J1549-5722,325.20,-2.42,0.49777239400,4.7E-17,102.00000
PSR J1549-57,325.13,-2.35,0.7375,null,18.00000
PSR J2129-5721,338.01,-43.57,0.003726348486023947,2.08536E-20,31.84800
PSR J1515-5720,321.39,0.28,0.286648256081,6.09372E-15,480.60000
PSR J1015-5719,283.09,-0.58,0.13992048394909,5.73655E-14,277.79000
PSR J1430-5712,316.04,3.13,0.491518803580,4.69408E-14,149.00000
PSR J1056-5709,287.84,2.31,0.67608189374,5.76E-16,436.50000
PSR J1547-5709,325.08,-2.05,0.0042911460641714,7.45E-21,95.72210
PSR J1156-5707,295.45,4.95,0.28841677391,2.65482E-14,243.20000
PSR J1524-5706,322.57,-0.19,1.11617445717,3.56357E-13,832.00000
PSR J1504-5659,320.33,1.32,1.67237234272,1.428E-15,454.20000
PSR J1603-5657,326.88,-3.31,0.4960795101861,2.7818E-15,264.18000
PSR J0942-5657,279.35,-2.99,0.8081705414061,3.9581E-14,160.13300
PSR J1335-5656,308.88,5.43,0.003238,1.21E-20,null
PSR J1502-5653,320.19,1.51,0.5355056096540,1.82802E-15,193.39400
PSR J1526-5652,322.94,-0.15,0.848913,null,430.00000
PSR J1537-5645,324.28,-0.94,0.43046412386,2.78E-15,707.00000
PSR J1816-5643,337.67,-17.90,0.2179228818474,1.93E-18,52.40000
PSR J2155-5641,337.05,-47.05,1.373654387,4.23E-15,14.00000
PSR J1405-5641,312.97,4.74,0.61757468514,1.198E-15,273.00000
PSR J1634-5640,330.09,-6.07,0.22420121027047,4.1599E-17,147.76400
PSR J1424-56,315.48,3.91,1.427,null,32.90000
PSR J1124-5638,291.21,4.25,0.185559973402,9E-18,289.50000
PSR J1538-5638,324.38,-0.87,0.84398039688,7.12E-15,546.00000
PSR J1501-5637,320.18,1.81,0.7829485661,1.7E-16,258.00000
PSR J1110-5637,289.28,3.53,0.558254373368,2.0608E-15,261.64800
PSR J1526-5633,323.14,0.09,0.30188789663,1.23E-16,329.00000
PSR J1132-5627,292.11,4.74,0.175166247082,6.8E-17,305.70000
PSR J1539-5626,324.62,-0.81,0.243395150846,4.84784E-15,175.97300
PSR J1420-5625,315.00,4.35,0.03411713084786,6.8E-20,64.48500
PSR J1524-5625,323.00,0.35,0.0782439902428,3.89743E-14,152.05000
PSR J1538-5621,324.61,-0.70,1.90849449143,7.3118E-15,150.00000
PSR J1504-5621,320.67,1.85,0.41298519981,5.529E-15,148.60000
PSR J1017-5621,282.73,0.34,0.5034626204677,3.1398E-15,437.87700
PSR J2039-5617,341.27,-37.15,0.0026509071060649,1.4164E-20,24.57000
PSR J0802-5613,269.95,-13.24,0.273973,2.76E-15,null
PSR J1529-5611,323.68,0.17,0.8222487311,4.1E-15,149.00000
PSR J1531-5610,323.90,0.03,0.08421093929385,1.37618E-14,110.70600
PSR J1529-5609,323.74,0.17,0.03603232,null,127.80000
PSR J1615-5609,328.68,-3.87,0.0033591300,null,72.02500
PSR J1548-5607,325.86,-1.36,0.1709416575597,1.07334E-14,314.39000
PSR J1749-5605,336.64,-14.26,1.3323097198,2.12E-15,58.00000
PSR J1525-5605,323.29,0.56,0.28034866206,1.16E-16,333.50000
PSR J0621-55,264.80,-26.41,null,null,22.00000
PSR J1001-5603,280.73,-0.71,0.379533,null,235.30000
PSR J1021-5601,283.04,0.94,0.67002629761,5.3E-17,212.00000
PSR J1002-5559,280.90,-0.50,0.7775009067,1.57E-15,426.00000
PSR J1210-5559,297.14,6.42,0.279767868653,7.25322E-16,174.30810
PSR J1001-5559,280.69,-0.65,1.661177379510,8.637E-16,158.04100
PSR J1225-5556,299.31,6.75,1.018452868182,2.0634E-15,125.83500
PSR J1424-5556,315.72,4.61,0.770374845874,7.8E-16,199.00000
PSR J1548-55,325.97,-1.16,0.5413823,null,446.00000
PSR J1649-5553,332.08,-7.15,0.61357070436,1.698E-15,180.40000
PSR J0942-5552,278.57,-2.23,0.664388681376,2.2678E-14,180.19200
PSR J1527-5552,323.64,0.59,1.0487203218188,1.12686E-14,370.04900
PSR J1538-5551,324.91,-0.30,0.1046759019619,3.20705E-15,602.67000
PSR J0948-5549,279.17,-1.65,0.1660954,null,178.00000
PSR J1452-5549,319.36,3.15,0.0752527,null,184.00000
PSR J1627-5547,330.07,-4.76,0.3524647175321,7.3592E-16,165.54000
PSR J1528-5547,323.80,0.58,3.4673015170,7.75E-15,269.00000
PSR J1525-5545,323.44,0.85,0.011359881791767,1.314E-19,126.96400
PSR J1559-5545,327.24,-2.02,0.95726683934,1.9915E-14,212.90000
PSR J1615-5537,329.04,-3.46,0.7915276250728,1.99832E-15,124.49600
PSR J1559-55,327.39,-1.96,1.300737,null,345.00000
PSR J1143-5536,293.33,5.99,0.68535848563,4.85E-16,185.00000
PSR J1541-5535,325.42,-0.34,0.29583755345,7.502E-14,426.10000
PSR J1428-5530,316.43,4.80,0.5702927431526,2.08658E-15,81.88100
PSR J2236-5527,334.17,-52.72,0.006907549392921,9.6E-21,20.08710
PSR J2333-5526,324.14,-58.35,0.00210246028014352,7.8006E-21,19.92500
PSR J1522-5525,323.23,1.40,1.3896046876,3.3E-15,79.00000
PSR J1136-5525,292.31,5.89,0.3647145277360,8.2267E-15,85.10900
PSR J1525-5523,323.66,1.15,0.3551560369998,8.96E-18,124.70000
PSR J1356-5521,312.20,6.34,0.5073802238092,7.2414E-16,174.17200
PSR J1539-5521,325.26,0.08,1.00495831813,7.28E-16,380.00000
PSR J1042-5521,285.19,3.00,1.170868288660,6.71756E-15,306.75600
PSR J1538-5519,325.22,0.13,0.39573063893,4.1E-17,611.00000
PSR J1312-5516,306.01,7.46,0.8492425970,5.70487E-15,134.10000
PSR J1733-5515,336.19,-11.80,1.011233535,4E-16,83.90000
PSR J1554-5512,327.09,-1.17,3.418039313,3.12E-14,450.00000
PSR J1020-5510,282.47,1.59,0.0039427780,null,134.80000
PSR J1612-55,328.99,-2.78,0.846907,null,312.00000
PSR J1001-5507,280.23,0.08,1.436638854668,5.15828E-14,130.28800
PSR J1759-5505,338.21,-15.05,0.37339212565,4.393E-16,63.00000
PSR J1439-5501,318.10,4.63,0.028634888190455,1.418E-19,14.56500
PSR J1543-5459,326.02,-0.04,0.37713777811,5.20978E-14,344.99000
PSR J1235-54,300.60,7.85,0.638233810,null,100.00000
PSR J1553-5456,327.19,-0.90,1.0813471470,1.57154E-14,210.00000
PSR J0646-5455,264.43,-22.63,0.002507285577719312,1.8124E-21,40.22890
PSR J1535-5450,325.19,0.76,0.56673415672,1.4338E-14,219.80000
PSR J0656-5449,264.80,-21.14,0.18315691928751,3.1915E-17,66.12000
PSR J1615-5444,329.58,-2.77,0.360957675308,3.377E-16,312.60000
PSR J1121-5444,290.08,5.87,0.5357869491086,2.7993E-15,204.69800
PSR J1543-5439,326.17,0.26,0.0043123052,null,102.16300
PSR J1538-5438,325.64,0.68,0.27672613726,1.42E-15,136.90000
PSR J1536-5433,325.37,0.98,0.8814384311,1.91E-15,147.50000
PSR J0957-5432,279.45,0.23,0.203556697536,1.947E-15,226.10000
PSR J1512-5431,322.49,2.92,2.040532908462,1.9576E-15,218.75000
PSR J0954-5430,279.00,-0.10,0.4728660202983,4.38807E-14,201.16300
PSR J0940-5428,277.51,-1.29,0.0875685618894,3.28995E-14,134.83000
PSR J1858-5422,342.07,-22.69,0.0023554963298215,4.117E-21,30.81900
PSR J0807-5421,268.73,-11.59,0.5266436714086,3.7493E-16,165.83000
PSR J1558-5419,328.10,-0.87,0.59457526355,6.04E-15,657.00000
PSR J1659-54,334.46,-7.08,0.54457,null,134.00000
PSR J1550-5418,327.24,-0.13,2.06983302,2.318E-11,697.00000
PSR J1749-5417,338.28,-13.43,0.307576751860,1.496E-16,69.00000
PSR J1525-5417,324.26,2.08,1.01169421772,1.6174E-14,235.00000
PSR J1454-5416,320.36,4.37,0.3964593,null,141.74000
PSR J1420-5416,315.79,6.36,0.935772204694,2.3218E-16,129.60000
PSR J1518-5415,323.38,2.68,0.214924800284,4.06E-17,167.20000
PSR J1620-5414,330.47,-2.94,1.15636028782,6.7E-17,71.00000
PSR J1511-5414,322.60,3.18,0.20038402179876,4.8462E-16,84.51900
PSR J1603-54,328.73,-1.19,0.960792,null,472.00000
PSR J1534-5405,325.46,1.48,0.2896903793785,1.5528E-15,190.60100
PSR J1557-54,328.16,-0.59,583.75842e-3,null,714.00000
PSR J1103-5403,287.42,5.53,0.00339270965933,3.7E-21,103.91140
PSR J1946-5403,343.88,-29.58,0.002710,null,23.73140
PSR J1614-5402,330.04,-2.25,0.57259227192,2.9E-17,300.00000
PSR J1312-5402,305.99,8.70,0.72815439421,1.466E-16,133.00000
PSR J1520-5402,323.83,2.66,0.2706992,null,33.70000
PSR J1015-5359,281.26,2.21,0.02080050,null,30.80000
PSR J1320-5359,307.30,8.64,0.2797376832822,9.24577E-15,97.30900
PSR J1556-5358,328.12,-0.44,0.99468068673,1.042E-14,436.00000
PSR J1529-5355,325.01,2.01,0.8912645399,8.1E-16,292.00000
PSR J0745-5353,266.66,-14.28,0.214838505782,2.18686E-15,121.38000
PSR J1711-5350,335.69,-8.46,0.899232734814,1.55362E-14,106.10000
PSR J1016-5345,281.20,2.45,0.7695861785236,1.92673E-15,67.29600
PSR J1740-5340A,338.16,-11.97,0.003650328897200,1.68E-19,71.80000
PSR J1740-5340B,338.17,-11.96,0.00578696848909,-6E-21,72.20000
PSR J1810-5338,340.29,-15.90,0.26104978959,3.85739E-16,45.00000
PSR J1744-5337,338.50,-12.45,0.3556659212004,1.7344E-16,109.70000
PSR J1549-5337,327.45,0.58,0.00331670955,null,184.00000
PSR J1601-5335,328.93,-0.63,0.288479334214,6.23473E-14,195.20000
PSR J1534-5334,325.72,1.94,1.368882485992,1.4288E-15,25.27400
PSR J0840-5332,270.77,-7.14,0.7206140275126,1.64348E-15,157.36800
PSR J1129-53,290.80,7.41,1.062880,null,77.00000
PSR J1612-53,330.16,-1.61,732.12065e-3,null,573.80000
PSR J1215-5328,297.46,9.01,0.636414221174,1.09E-16,162.55000
PSR J1530-5327,325.33,2.35,0.2789600199159,4.6799E-15,48.98800
PSR J0932-5327,275.89,-1.38,4.3921587127,8.37E-15,118.56000
PSR J1658-5324,334.87,-6.63,0.0024392959097964,1.1154E-20,30.83010
PSR J1757-5322,339.64,-13.98,0.008869961227277,2.63E-20,30.80470
PSR J1910-5320,343.65,-24.25,0.0023323668555057,3.7E-20,24.42000
PSR J1641-5317,333.29,-4.56,0.175106267502,3.70111E-15,null
PSR J1550-5317,327.78,0.74,1.42112434544,9.35E-16,600.00000
PSR J1514-5316,323.46,3.80,0.296279212139,1.6E-18,27.10000
PSR J1603-5312,329.40,-0.53,0.83922081265,4.96E-14,142.00000
PSR J1537-5312,326.35,1.94,0.0069270955083835,1.586E-20,117.68700
PSR J1623-4931,334.17,0.04,0.492347,null,727.00000
PSR J1551-5310,328.03,0.67,0.45344775276,1.94834E-13,491.60000
PSR J1544-5308,327.27,1.32,0.1785538850982,6.02531E-17,35.21200
PSR J1532-5308,325.78,2.43,0.44382460830,6.5E-17,181.00000
PSR J0943-5305,276.84,-0.03,1.734,null,174.00000
PSR J0255-5304,269.86,-55.31,0.4477084731988,3.129E-17,17.96720
PSR J0955-5304,278.26,1.16,0.8621225721646,3.52539E-15,156.73900
PSR J1610-5303,330.21,-1.06,0.78646802352,2.615E-15,380.10000
PSR J1542-5303,327.07,1.58,1.207620928362,7.7754E-14,265.58000
PSR J0924-5302,274.71,-1.93,0.74634354840021,3.54348E-14,153.39500
PSR J1546-5302,327.47,1.30,0.580848060174,1.179E-14,286.54000
PSR J1555-53,328.53,0.49,1.170896,null,785.00000
PSR J1605-5257,329.73,-0.48,0.6580134624492,2.55931E-16,34.78900
PSR J1556-52,328.71,0.44,1170.89353e-3,null,757.00000
PSR J1651-5255,334.59,-5.51,0.890536510200,2.1156E-15,164.00000
PSR J1510-5254,323.10,4.43,0.0047790328,null,31.93000
PSR J1536-30,340.44,20.64,1.901,null,63.60000
PSR J0934-5249,275.69,-0.70,1.444777886801,4.65274E-15,100.37100
PSR J1331-5245,308.98,9.65,0.6481166471,5.1E-16,148.40000
PSR J1601-5244,329.45,0.07,2.559356631,7.2E-16,273.00000
PSR J0941-5244,276.45,0.09,0.6585586542679,1.1384E-15,157.94000
PSR J0916-5243,273.64,-2.56,1.310444,null,162.60000
PSR J1621-5243,331.72,-2.04,0.3719246646169,7.5989E-16,363.39000
PSR J0927-5242,274.81,-1.36,0.327951,null,296.00000
PSR J1550-5242,328.14,1.20,0.749671339268,1.77528E-14,337.66000
PSR J2144-5237,343.43,-47.12,0.0050414537785162,9.056E-21,19.54650
PSR J1704-5236,336.05,-6.87,0.2307085061766,5.064E-17,163.76000
PSR J2241-5236,337.46,-54.93,0.0021866997725548446,6.89656E-21,11.41126
PSR J1613-5234,330.96,-1.09,0.65522059567,6.629E-15,624.00000
PSR J1605-52,330.05,-0.11,2.193373,null,461.00000
PSR J1605-5228,330.05,-0.11,2.193373,null,461.00000
PSR J1638-5226,333.70,-3.74,0.3405043739293,2.64571E-15,168.87000
PSR J1727-29,356.97,2.80,null,null,93.00000
PSR J1057-5226,285.98,6.65,0.1971155966699,5.83875E-15,29.68350
PSR J1210-5226,296.55,9.92,0.424130748815,2.223E-17,null
PSR J1651-5222,335.01,-5.17,0.635058466337,1.81068E-15,178.25300
PSR J1614-52,331.21,-0.99,0.5099027,null,673.00000
PSR J1605-5215,330.20,0.03,1.0136087473,4.75E-15,532.00000
PSR J1613-5211,331.20,-0.78,0.457515655819,1.92183E-14,361.87000
PSR J1554-5209,329.01,1.19,0.1252295584025,2.29442E-15,130.80000
PSR J1611-5209,330.92,-0.48,0.182494802090,5.17043E-15,127.25900
PSR J1616-5208,331.52,-1.04,1.0258308926,2.891E-14,488.00000
PSR J1032-5206,282.35,5.13,2.40762231135,1.7891E-14,139.00000
PSR J0921-5202,273.78,-1.45,0.009679813766248,1.807E-20,122.71100
PSR J1708-52,336.85,-6.91,0.44962,null,102.60000
PSR J1726-52,338.44,-9.19,0.6318,null,119.70000
PSR J1143-5158,292.38,9.49,0.675646047064,6.953E-16,159.03000
PSR J1609-5158,330.87,-0.18,1.2794023539,1.296E-14,1069.00000
PSR J1852-0834_P,25.39,-4.08,0.24932,null,190.10000
PSR J1506-5158,323.08,5.53,0.840738545,6.37E-15,61.00000
PSR J0907-5157,272.15,-3.03,0.253558014505,1.83496E-15,103.65500
PSR J1652-5154,335.47,-4.97,0.5996810,null,265.80000
PSR J1355-5153,312.95,9.71,0.644304508167,2.81191E-15,112.10000
PSR J1537-5153,327.09,3.04,1.52812410566,4.172E-15,93.00000
PSR J1557-5151,329.56,1.13,0.408154708451,7.54E-17,464.00000
PSR J1000-5149,278.11,2.60,0.255677098425,9.595E-16,72.80000
PSR J1543-5149,327.92,2.48,0.00205696039750053,1.6165E-21,50.98325
PSR J1614-5144,331.62,-0.58,1.5340081422,7.44E-15,748.00000
PSR J1607-5140,330.88,0.21,0.34272279247,2.54E-15,533.00000
PSR J1615-5137,331.77,-0.54,0.179277780683,1.06249E-14,null
PSR J1612-5136,331.40,-0.19,0.48331051132,3.784E-15,1173.00000
PSR J1542-5133,327.91,2.83,1.7838649877,5.9E-16,186.00000
PSR J1636-51,334.09,-2.82,340.10646e-3,null,312.60000
PSR J0905-5127,271.63,-2.85,0.3463098716422,2.48466E-14,196.43200
PSR J1646-5123,335.28,-3.93,0.530075207410,2.099E-15,279.00000
PSR J1457-5122,322.13,6.72,1.74830750523,5.2972E-15,37.00000
PSR J1443-5122,320.14,7.72,0.7320614134219,3.4571E-16,87.17000
PSR J1350-5115,312.23,10.55,0.295699706346,7.57513E-16,90.38800
PSR J1231-5113,299.67,11.53,0.206612,1.17E-16,null
PSR J1157-5112,294.32,10.75,0.04358922706284,1.43E-19,39.72400
PSR J1616-5109,332.23,-0.34,1.2195938825,1.908E-14,1160.00000
PSR J1627-51,333.46,-1.54,0.4396840,null,201.00000
PSR J1634-5107,334.17,-2.29,0.507356002674,1.5745E-15,373.00000
PSR J1902-5105,345.65,-22.38,0.00174239994990564,9.1993E-21,36.25050
PSR J1529-5102,326.58,4.42,1.268454,null,193.80000
PSR J1602-5100,330.69,1.28,0.864297027252,6.94199E-14,170.80900
PSR J1547-5056,328.88,2.86,0.452782,null,107.00000
PSR J1617-5055,332.50,-0.28,0.069356847,1.351E-13,467.00000
PSR J1244-5053,301.76,11.97,0.275207111323,9.998E-16,109.95000
PSR J1207-5050,295.86,11.42,0.00484275732280295,6.065E-21,50.64000
PSR J1732-5049,340.03,-9.45,0.0053125502904328,1.4191E-20,56.82090
PSR J1614-5048,332.21,0.17,0.23169383623,4.94943E-13,582.40000
PSR J2136-5046,346.49,-46.49,0.267322318335,8.69E-17,23.30000
PSR J1600-5044,330.69,1.63,0.19260568997910,5.06195E-15,262.79100
PSR J1621-5039,333.08,-0.49,1.0840293253316,1.30242E-14,264.60000
PSR J1542-5034,328.57,3.58,0.599248627066,4.0412E-15,89.56900
PSR J1236-5033,300.58,12.25,0.29475988166579,1.552E-16,105.13000
PSR J1416-5033,316.50,10.06,0.794882546,1.2E-16,58.50000
PSR J1432-5032,318.94,9.15,2.0349894792,5.924E-15,113.00000
PSR J1216-50,297.23,12.03,6.355,null,110.00000
