Dimension,Gamma,Perturbation Max,Nonlinear Factor,Frequency Shift,Iteration,Perturbation Magnitude,Quantum Coherence,Stable
16,10,0.5,3,0.0,26,0.003492623111696008,0.9656766505179849,True
16,10,0.5,3,0.0,27,0.01564404993423821,0.8551824001043161,True
16,10,0.5,3,0.0,28,0.040840413146356315,0.6647101942304703,True
16,10,0.5,3,0.0,29,0.08117786502714935,0.4440675225614401,False
16,10,0.5,3,0.0,30,0.13619280286475202,0.2561664043583018,False
16,10,0.5,3,0.0,31,0.202840432591841,0.13154525712621162,False
16,10,0.5,3,0.0,32,0.2758577724851699,0.06338185071463269,False
16,10,0.5,3,0.0,33,0.34845938510043806,0.030666210951022062,False
16,10,0.5,3,0.0,34,0.4132653522691521,0.016040259109882864,False
16,10,0.5,3,0.0,35,0.46332690237668744,0.009722922628443872,False
16,10,0.5,3,0.0,36,0.49310064898553146,0.007219233538209432,False
16,10,0.5,3,0.0,37,0.4992297201939081,0.006790048450030799,False
16,10,0.5,3,0.0,38,0.4810180820770437,0.008146386528605835,False
16,10,0.5,3,0.0,39,0.440528994302222,0.01221256495346551,False
16,10,0.5,3,0.0,40,0.38229326088388255,0.021863589431114522,False
16,10,0.5,3,0.0,41,0.312669758629416,0.04386241015998276,False
16,10,0.5,3,0.0,42,0.2389513385358166,0.09167428307373722,False
16,10,0.5,3,0.0,43,0.16834620684189333,0.1857298522265758,False
16,10,0.5,3,0.0,44,0.10698289617798641,0.34306719000250147,False
16,10,0.5,3,0.0,45,0.05908330497639097,0.5538656948112128,True
16,10,0.5,3,0.0,46,0.026423548952788836,0.7677927112228585,True
16,10,0.5,3,0.0,47,0.008160150140629482,0.9216391574355404,True
16,10,0.5,3,0.0,48,0.0010455600217680024,0.9895988695668885,True
16,10,0.5,3,0.0,49,7.346704069307096e-48,1.0,True
16,10,0.5,3,0.7853981633974483,0,0.17677669529663692,0.17071377539976795,False
16,10,0.5,3,0.7853981633974483,1,0.24813718457643913,0.08362842156758298,False
16,10,0.5,3,0.7853981633974483,2,0.3217496315799563,0.04005521844115874,False
16,10,0.5,3,0.7853981633974483,3,0.39033890319570214,0.0201734270744532,False
16,10,0.5,3,0.7853981633974483,4,0.44667435151475726,0.011484654624753031,False
16,10,0.5,3,0.7853981633974483,5,0.48458080160369615,0.007861262861562664,False
16,10,0.5,3,0.7853981633974483,6,0.49980734344955946,0.00675094060784464,False
16,10,0.5,3,0.7853981633974483,7,0.4906274949985118,0.007400002433023424,False
16,10,0.5,3,0.7853981633974483,8,0.4580833603008007,0.010246351346047518,False
16,10,0.5,3,0.7853981633974483,9,0.40583822959674903,0.017276945505352664,False
16,10,0.5,3,0.7853981633974483,10,0.3396590854722181,0.033487238443193255,False
16,10,0.5,3,0.7853981633974483,11,0.2666043604961179,0.06952675719016758,False
16,10,0.5,3,0.7853981633974483,12,0.1940351649039309,0.1436534253057803,False
16,10,0.5,3,0.7853981633974483,13,0.1285938047270187,0.2763911939860968,False
16,10,0.5,3,0.7853981633974483,14,0.07529800245659589,0.4709609841643376,False
16,10,0.5,3,0.7853981633974483,15,0.036882145831800155,0.6915488697270523,True
16,10,0.5,3,0.7853981633974483,16,0.013480625994776927,0.8738852018530129,True
16,10,0.5,3,0.7853981633974483,17,0.0026981872740999228,0.9733788860555863,True
16,10,0.5,3,0.7853981633974483,18,5.552812902258741e-05,0.9994448728498984,True
16,10,0.5,3,0.7853981633974483,19,0.00025654669196023777,0.9974378210783045,True
16,10,0.5,3,0.7853981633974483,20,0.004426287160156059,0.9567024345141959,True
16,10,0.5,3,0.7853981633974483,21,0.018014123329652118,0.8351522517759387,True
16,10,0.5,3,0.7853981633974483,22,0.045038607127604664,0.6373820292210851,True
16,10,0.5,3,0.7853981633974483,23,0.08729043875006227,0.41773651692110225,False
16,10,0.5,3,0.7853981633974483,24,0.14397646295753516,0.23698353103261727,False
16,10,0.5,3,0.7853981633974483,25,0.21174721888215792,0.1203354296179188,False
16,10,0.5,3,0.7853981633974483,26,0.2851054677328368,0.057783345941129105,False
16,10,0.5,3,0.7853981633974483,27,0.35713731619832956,0.028117217665243534,False
16,10,0.5,3,0.7853981633974483,28,0.42046025843005475,0.014926717002144756,False
16,10,0.5,3,0.7853981633974483,29,0.46825059150413745,0.009255790576570324,False
16,10,0.5,3,0.7853981633974483,30,0.4952008789027389,0.007069194136958127,False
16,10,0.5,3,0.7853981633974483,31,0.49826816864469625,0.0068556531722322265,False
16,10,0.5,3,0.7853981633974483,32,0.47710405404119166,0.008471560571053511,False
16,10,0.5,3,0.7853981633974483,33,0.43410395825745085,0.013022982697941018,False
16,10,0.5,3,0.7853981633974483,34,0.37406846587150683,0.023737845243764807,False
16,10,0.5,3,0.7853981633974483,35,0.3035260151976936,0.04806215778369029,False
16,10,0.5,3,0.7853981633974483,36,0.2298155507894105,0.10044394102137218,False
16,10,0.5,3,0.7853981633974483,37,0.1600626158251047,0.20177013839499908,False
16,10,0.5,3,0.7853981633974483,38,0.10019774405811335,0.36715270021584695,False
16,10,0.5,3,0.7853981633974483,39,0.05415964584865795,0.5818186612052388,True
16,10,0.5,3,0.7853981633974483,40,0.02339850586301775,0.7913736400134725,True
16,10,0.5,3,0.7853981633974483,41,0.0067506964070794435,0.9347212111286739,True
16,10,0.5,3,0.7853981633974483,42,0.0007017957943445664,0.993006610416567,True
16,10,0.5,3,0.7853981633974483,43,2.058712112556365e-06,0.9999794130907877,True
16,10,0.5,3,0.7853981633974483,44,0.0014854463064234832,0.9852553202094722,True
16,10,0.5,3,0.7853981633974483,45,0.009746199718324463,0.9071368146548994,True
16,10,0.5,3,0.7853981633974483,46,0.029676678632109387,0.7432173205977921,True
16,10,0.5,3,0.7853981633974483,47,0.06424851203763815,0.5259836657802158,True
16,10,0.5,3,0.7853981633974483,48,0.11398161746049401,0.31987781807829446,False
16,10,0.5,3,0.7853981633974483,49,0.17677669529663673,0.17071377539976826,False
32,5,0.3,1,0.0,0,0.0,1.0,True
32,5,0.3,1,0.0,1,0.038363148505351795,0.8254589514607007,True
32,5,0.3,1,0.0,2,0.07609637517285221,0.6835319522898017,True
32,5,0.3,1,0.0,3,0.11258010146381224,0.5695546682315666,True
32,5,0.3,1,0.0,4,0.14721526560118134,0.4789896314700073,False
32,5,0.3,1,0.0,5,0.1794331591473647,0.4077235956761517,False
32,5,0.3,1,0.0,6,0.20870476518104591,0.3522113611038498,False
32,5,0.3,1,0.0,7,0.23454944474040895,0.3095154639829207,False
32,5,0.3,1,0.0,8,0.2565428289016038,0.2772836902073272,False
32,5,0.3,1,0.0,9,0.2743237869047437,0.2536959098443235,False
32,5,0.3,1,0.0,10,0.2876003559109982,0.2374016659013697,False
32,5,0.3,1,0.0,11,0.29615453502433503,0.22746186634064974,False
32,5,0.3,1,0.0,12,0.2998458648602064,0.22330218742066765,False
32,5,0.3,1,0.0,13,0.2986137338847594,0.22468212141478325,False
32,5,0.3,1,0.0,14,0.29247837365454715,0.2316814599389116,False
32,5,0.3,1,0.0,15,0.2815405266149282,0.2447048146321505,False
32,5,0.3,1,0.0,16,0.2659797919119,0.2645039855489001,False
32,5,0.3,1,0.0,17,0.24605167637908681,0.2922170643266788,False
32,5,0.3,1,0.0,18,0.22208339912259475,0.32942156508295845,False
32,5,0.3,1,0.0,19,0.1944685185923365,0.3781960401896141,False
32,5,0.3,1,0.0,20,0.16366047036316467,0.441179987527898,False
32,5,0.3,1,0.0,21,0.13016512173526745,0.5216149491102723,True
32,5,0.3,1,0.0,22,0.09453246540708639,0.6233405208856928,True
32,5,0.3,1,0.0,23,0.05734758861041176,0.750708431422635,True
32,5,0.3,1,0.0,24,0.019221065994213967,0.9083683326194316,True
32,5,0.3,1,0.0,25,0.019221065994213894,0.908368332619432,True
32,5,0.3,1,0.0,26,0.057347588610411566,0.7507084314226358,True
32,5,0.3,1,0.0,27,0.09453246540708608,0.6233405208856936,True
32,5,0.3,1,0.0,28,0.1301651217352674,0.5216149491102724,True
32,5,0.3,1,0.0,29,0.1636604703631645,0.4411799875278983,False
32,5,0.3,1,0.0,30,0.19446851859233635,0.3781960401896144,False
32,5,0.3,1,0.0,31,0.22208339912259453,0.32942156508295883,False
32,5,0.3,1,0.0,32,0.2460516763790867,0.29221706432667893,False
32,5,0.3,1,0.0,33,0.26597979191189997,0.26450398554890014,False
32,5,0.3,1,0.0,34,0.28154052661492807,0.2447048146321506,False
32,5,0.3,1,0.0,35,0.29247837365454704,0.2316814599389117,False
32,5,0.3,1,0.0,36,0.29861373388475937,0.2246821214147833,False
32,5,0.3,1,0.0,37,0.2998458648602064,0.22330218742066765,False
32,5,0.3,1,0.0,38,0.29615453502433503,0.22746186634064974,False
32,5,0.3,1,0.0,39,0.2876003559109983,0.2374016659013696,False
32,5,0.3,1,0.0,40,0.2743237869047438,0.2536959098443233,False
32,5,0.3,1,0.0,41,0.2565428289016039,0.27728369020732707,False
32,5,0.3,1,0.0,42,0.234549444740409,0.30951546398292057,False
32,5,0.3,1,0.0,43,0.20870476518104608,0.35221136110384954,False
32,5,0.3,1,0.0,44,0.17943315914736505,0.40772359567615113,False
32,5,0.3,1,0.0,45,0.14721526560118156,0.47898963147000667,False
32,5,0.3,1,0.0,46,0.11258010146381237,0.5695546682315663,True
32,5,0.3,1,0.0,47,0.07609637517285225,0.6835319522898015,True
32,5,0.3,1,0.0,48,0.03836314850535199,0.8254589514606998,True
32,5,0.3,1,0.0,49,7.347880794884119e-17,0.9999999999999997,True
32,5,0.3,1,0.7853981633974483,0,0.21213203435596426,0.3462271654618714,False
32,5,0.3,1,0.7853981633974483,1,0.23751727574205594,0.3049564258305889,False
32,5,0.3,1,0.7853981633974483,2,0.2590024900269825,0.2738944542873102,False
32,5,0.3,1,0.7853981633974483,3,0.27623489058617645,0.2512832593290047,False
32,5,0.3,1,0.7853981633974483,4,0.2889315218788711,0.2358268076177837,False
32,5,0.3,1,0.7853981633974483,5,0.29688390557025773,0.2266338571439798,False
32,5,0.3,1,0.7853981633974483,6,0.2999614637399794,0.2231731573000199,False
32,5,0.3,1,0.7853981633974483,7,0.29811366296797276,0.22524460930353055,False
32,5,0.3,1,0.7853981633974483,8,0.29137084409182923,0.23296798915416478,False
32,5,0.3,1,0.7853981633974483,9,0.27984372401107943,0.2467897251636994,False
32,5,0.3,1,0.7853981633974483,10,0.26372157771876514,0.26750744303752416,False
32,5,0.3,1,0.7853981633974483,11,0.24326913041128537,0.29631101437089,False
32,5,0.3,1,0.7853981633974483,12,0.21882221070799024,0.3348371269680424,False
32,5,0.3,1,0.7853981633974483,13,0.19078223635453662,0.38523136321510487,False
32,5,0.3,1,0.7853981633974483,14,0.15960962295460096,0.4502068591808247,False
32,5,0.3,1,0.7853981633974483,15,0.1258162239583972,0.5330814139851806,True
32,5,0.3,1,0.7853981633974483,16,0.08995692604317357,0.6377654922481243,True
32,5,0.3,1,0.7853981633974483,17,0.05262053788931458,0.7686629596842681,True
32,5,0.3,1,0.7853981633974483,18,0.014420121958086347,0.9304372800022004,True
32,5,0.3,1,0.7853981633974483,19,0.024017071977028008,0.8868447325216476,True
32,5,0.3,1,0.7853981633974483,20,0.0620599062542671,0.7332272988238068,True
32,5,0.3,1,0.7853981633974483,21,0.09908371858655009,0.6093157986195744,True
32,5,0.3,1,0.7853981633974483,22,0.13448057899895893,0.5104804719018412,True
32,5,0.3,1,0.7853981633974483,23,0.16766927202212137,0.43242500775837184,False
32,5,0.3,1,0.7853981633974483,24,0.1981048402341477,0.3713819611288709,False
32,5,0.3,1,0.7853981633974483,25,0.2252875324464334,0.3241860621143842,False
32,5,0.3,1,0.7853981633974483,26,0.24877100960435852,0.28827077544822455,False
32,5,0.3,1,0.7853981633974483,27,0.2681696736622257,0.26162362121498817,False
32,5,0.3,1,0.7853981633974483,28,0.28316499909251025,0.24272528356689388,False
32,5,0.3,1,0.7853981633974483,29,0.29351076306621465,0.23048861386114317,False
32,5,0.3,1,0.7853981633974483,30,0.2990370884249147,0.22420702344842125,False
32,5,0.3,1,0.7853981633974483,31,0.29965323305900426,0.22351736654276377,False
32,5,0.3,1,0.7853981633974483,32,0.29534907989062575,0.22837976505545338,False
32,5,0.3,1,0.7853981633974483,33,0.2861953029958092,0.23907534755971407,False
32,5,0.3,1,0.7853981633974483,34,0.27234220713809765,0.2562219966952304,False
32,5,0.3,1,0.7853981633974483,35,0.2540172597684854,0.28080738738021876,False
32,5,0.3,1,0.7853981633974483,36,0.2315213560161607,0.3142373207179816,False
32,5,0.3,1,0.7853981633974483,37,0.2052238779988039,0.3583950569409112,False
32,5,0.3,1,0.7853981633974483,38,0.17555662957842708,0.41570344401868364,False
32,5,0.3,1,0.7853981633974483,39,0.14300674615389797,0.489175611248262,False
32,5,0.3,1,0.7853981633974483,40,0.10810869591115628,0.5824316266602517,True
32,5,0.3,1,0.7853981633974483,41,0.07143550387037964,0.6996482855996919,True
32,5,0.3,1,0.7853981633974483,42,0.03358934283099243,0.845398881278258,True
32,5,0.3,1,0.7853981633974483,43,0.004808354289051897,0.9762449297445526,True
32,5,0.3,1,0.7853981633974483,44,0.04312709836460412,0.8060290525134961,True
32,5,0.3,1,0.7853981633974483,45,0.0807376966773228,0.6678521359028586,True
32,5,0.3,1,0.7853981633974483,46,0.11702258424271393,0.557042956293922,True
32,5,0.3,1,0.7853981633974483,47,0.15138596421010364,0.4691044529984848,False
32,5,0.3,1,0.7853981633974483,48,0.1832635908304541,0.39998911123696296,False
32,5,0.3,1,0.7853981633974483,49,0.2121320343559642,0.34622716546187143,False
32,5,0.3,3,0.0,0,0.0,1.0,True
32,5,0.3,3,0.0,1,0.0006273360130607921,0.996868234176135,True
32,5,0.3,3,0.0,2,0.0048960900843776824,0.9758167655380174,True
32,5,0.3,3,0.0,3,0.015854129371673246,0.9237898697823116,True
32,5,0.3,3,0.0,4,0.03544998298583441,0.8375704370081073,True
32,5,0.3,3,0.0,5,0.0641897377067915,0.7254604744756386,True
32,5,0.3,3,0.0,6,0.10100772410513577,0.6034822681745395,True
32,5,0.3,3,0.0,7,0.1433708031214899,0.4882859822347536,False
32,5,0.3,3,0.0,8,0.18760185517764935,0.3914062421486065,False
32,5,0.3,3,0.0,9,0.2293759565303292,0.317626287873574,False
32,5,0.3,3,0.0,10,0.2643173965813328,0.2667116990220837,False
32,5,0.3,3,0.0,11,0.2886108492462262,0.2362052269247383,False
32,5,0.3,3,0.0,12,0.2995378321163448,0.22364637433223475,False
32,5,0.3,3,0.0,13,0.2958603893913191,0.22779664703931454,False
32,5,0.3,3,0.0,14,0.2779961414260127,0.24908011005547995,False
32,5,0.3,3,0.0,15,0.24795921136149152,0.28944324189889126,False
32,5,0.3,3,0.0,16,0.209075631060263,0.35155885039518736,False
32,5,0.3,3,0.0,17,0.16551466349110214,0.43710872445329924,False
32,5,0.3,3,0.0,18,0.12170425955510493,0.5441549175408903,True
32,5,0.3,3,0.0,19,0.08171568171885138,0.6645943605389518,True
32,5,0.3,3,0.0,20,0.048706719016289764,0.7838531419797794,True
32,5,0.3,3,0.0,21,0.024504247887813812,0.8846871144858716,True
32,5,0.3,3,0.0,22,0.00938642996054302,0.9541521348047163,True
32,5,0.3,3,0.0,23,0.002095573867017626,0.989576832318851,True
32,5,0.3,3,0.0,24,7.890234305748622e-05,0.9996055660942269,True
32,5,0.3,3,0.0,25,7.890234305748532e-05,0.9996055660942268,True
32,5,0.3,3,0.0,26,0.0020955738670176047,0.9895768323188511,True
32,5,0.3,3,0.0,27,0.009386429960542926,0.9541521348047167,True
32,5,0.3,3,0.0,28,0.024504247887813788,0.8846871144858717,True
32,5,0.3,3,0.0,29,0.04870671901628961,0.78385314197978,True
32,5,0.3,3,0.0,30,0.08171568171885121,0.6645943605389524,True
32,5,0.3,3,0.0,31,0.1217042595551046,0.5441549175408913,True
32,5,0.3,3,0.0,32,0.16551466349110194,0.4371087244532996,False
32,5,0.3,3,0.0,33,0.20907563106026283,0.35155885039518775,False
32,5,0.3,3,0.0,34,0.24795921136149127,0.28944324189889165,False
32,5,0.3,3,0.0,35,0.2779961414260125,0.24908011005548017,False
32,5,0.3,3,0.0,36,0.29586038939131887,0.22779664703931474,False
32,5,0.3,3,0.0,37,0.2995378321163448,0.22364637433223475,False
32,5,0.3,3,0.0,38,0.2886108492462262,0.2362052269247382,False
32,5,0.3,3,0.0,39,0.2643173965813332,0.2667116990220832,False
32,5,0.3,3,0.0,40,0.22937595653032952,0.3176262878735734,False
32,5,0.3,3,0.0,41,0.18760185517764957,0.391406242148606,False
32,5,0.3,3,0.0,42,0.14337080312148995,0.4882859822347534,False
32,5,0.3,3,0.0,43,0.10100772410513599,0.6034822681745388,True
32,5,0.3,3,0.0,44,0.06418973770679184,0.7254604744756373,True
32,5,0.3,3,0.0,45,0.03544998298583458,0.8375704370081066,True
32,5,0.3,3,0.0,46,0.0158541293716733,0.9237898697823114,True
32,5,0.3,3,0.0,47,0.0048960900843776885,0.9758167655380172,True
32,5,0.3,3,0.0,48,0.0006273360130608014,0.996868234176135,True
32,5,0.3,3,0.0,49,4.408022441584257e-48,1.0,True
32,5,0.3,3,0.7853981633974483,0,0.10606601717798216,0.588410711545831,True
32,5,0.3,3,0.7853981633974483,1,0.14888231074586347,0.47501373777729045,False
32,5,0.3,3,0.7853981633974483,2,0.19304977894797376,0.380888386824651,False
32,5,0.3,3,0.7853981633974483,3,0.23420334191742126,0.3100515485793318,False
32,5,0.3,3,0.7853981633974483,4,0.26800461090885436,0.2618396319173539,False
32,5,0.3,3,0.7853981633974483,5,0.29074848096221767,0.23369407171994414,False
32,5,0.3,3,0.7853981633974483,6,0.29988440606973565,0.22325915988466544,False
32,5,0.3,3,0.7853981633974483,7,0.29437649699910706,0.22949306105443928,False
32,5,0.3,3,0.7853981633974483,8,0.27485001618048044,0.2530292761598403,False
32,5,0.3,3,0.7853981633974483,9,0.2435029377580494,0.29596481830783966,False
32,5,0.3,3,0.7853981633974483,10,0.20379545128333088,0.3609639249905911,False
32,5,0.3,3,0.7853981633974483,11,0.15996261629767075,0.4494129598683698,False
32,5,0.3,3,0.7853981633974483,12,0.11642109894235854,0.5587207436898698,True
32,5,0.3,3,0.7853981633974483,13,0.07715628283621122,0.6799191301181905,True
32,5,0.3,3,0.7853981633974483,14,0.04517880147395753,0.7978026583865532,True
32,5,0.3,3,0.7853981633974483,15,0.02212928749908009,0.8952552216577141,True
32,5,0.3,3,0.7853981633974483,16,0.008088375596866156,0.9603649812377947,True
32,5,0.3,3,0.7853981633974483,17,0.0016189123644599537,0.9919381109266184,True
32,5,0.3,3,0.7853981633974483,18,3.331687741355244e-05,0.9998334294873409,True
32,5,0.3,3,0.7853981633974483,19,0.00015392801517614266,0.999230656021075,True
32,5,0.3,3,0.7853981633974483,20,0.002655772296093635,0.9868089136531517,True
32,5,0.3,3,0.7853981633974483,21,0.01080847399779127,0.9473919646643195,True
32,5,0.3,3,0.7853981633974483,22,0.0270231642765628,0.8736147225630015,True
32,5,0.3,3,0.7853981633974483,23,0.05237426325003736,0.7696100536432642,True
32,5,0.3,3,0.7853981633974483,24,0.0863858777745211,0.649255219709645,True
32,5,0.3,3,0.7853981633974483,25,0.12704833132929474,0.529807441356937,True
32,5,0.3,3,0.7853981633974483,26,0.17106328063970208,0.42514865140585734,False
32,5,0.3,3,0.7853981633974483,27,0.21428238971899774,0.34252454877429517,False
32,5,0.3,3,0.7853981633974483,28,0.25227615505803286,0.2832626343035443,False
32,5,0.3,3,0.7853981633974483,29,0.28095035490248244,0.24542797037003303,False
32,5,0.3,3,0.7853981633974483,30,0.29712052734164335,0.22636588317276032,False
32,5,0.3,3,0.7853981633974483,31,0.29896090118681773,0.22429244828748707,False
32,5,0.3,3,0.7853981633974483,32,0.286262432424715,0.23899511606746723,False
32,5,0.3,3,0.7853981633974483,33,0.2604623749544705,0.2719024614052936,False
32,5,0.3,3,0.7853981633974483,34,0.2244410795229041,0.32556101083567035,False
32,5,0.3,3,0.7853981633974483,35,0.18211560911861616,0.40229161391592877,False
32,5,0.3,3,0.7853981633974483,36,0.1378893304736463,0.5018536917998824,True
32,5,0.3,3,0.7853981633974483,37,0.09603756949506281,0.6186671658249442,True
32,5,0.3,3,0.7853981633974483,38,0.06011864643486801,0.7403788738081074,True
32,5,0.3,3,0.7853981633974483,39,0.03249578750919477,0.8500339938387663,True
32,5,0.3,3,0.7853981633974483,40,0.014039103517810651,0.9322115383344394,True
32,5,0.3,3,0.7853981633974483,41,0.004050417844247666,0.9799516069292363,True
32,5,0.3,3,0.7853981633974483,42,0.00042107747660673987,0.9978968273903913,True
32,5,0.3,3,0.7853981633974483,43,1.235227267533819e-06,0.9999938238827347,True
32,5,0.3,3,0.7853981633974483,44,0.0008912677838540899,0.9955535758257223,True
32,5,0.3,3,0.7853981633974483,45,0.005847719830994678,0.9711847129680113,True
32,5,0.3,3,0.7853981633974483,46,0.017806007179265632,0.91481809578031,True
32,5,0.3,3,0.7853981633974483,47,0.03854910722258289,0.8246918017227186,True
32,5,0.3,3,0.7853981633974483,48,0.0683889704762964,0.7103873798011822,True
32,5,0.3,3,0.7853981633974483,49,0.10606601717798203,0.5884107115458314,True
32,5,0.5,1,0.0,0,0.0,1.0,True
32,5,0.5,1,0.0,1,0.063938580842253,0.7263720686292433,True
32,5,0.5,1,0.0,2,0.1268272919547537,0.5303933065728285,True
32,5,0.5,1,0.0,3,0.18763350243968707,0.39134431236896317,False
32,5,0.5,1,0.0,4,0.2453587760019689,0.2932312066316274,False
32,5,0.5,1,0.0,5,0.2990552652456079,0.2241866475200425,False
32,5,0.5,1,0.0,6,0.3478412753017432,0.17565975301948214,False
32,5,0.5,1,0.0,7,0.39091574123401496,0.141624129499499,False
32,5,0.5,1,0.0,8,0.42757138150267304,0.11790725861024215,False
32,5,0.5,1,0.0,9,0.45720631150790614,0.10166913043602206,False
32,5,0.5,1,0.0,10,0.47933392651833034,0.0910205810555118,False
32,5,0.5,1,0.0,11,0.49359089170722503,0.0847580579202611,False
32,5,0.5,1,0.0,12,0.49974310810034406,0.0821905012224498,False
32,5,0.5,1,0.0,13,0.49768955647459906,0.08303876081923348,False
32,5,0.5,1,0.0,14,0.4874639560909119,0.08739477502288298,False
32,5,0.5,1,0.0,15,0.4692342110248803,0.0957350254686312,False
32,5,0.5,1,0.0,16,0.44329965318650005,0.10899009570943795,False
32,5,0.5,1,0.0,17,0.41008612729847804,0.12867947757556325,False
32,5,0.5,1,0.0,18,0.3701389985376579,0.15712792559785865,False
32,5,0.5,1,0.0,19,0.32411419765389415,0.19778573350197454,False
32,5,0.5,1,0.0,20,0.27276745060527446,0.2556777917979856,False
32,5,0.5,1,0.0,21,0.2169418695587791,0.33800001206836555,False
32,5,0.5,1,0.0,22,0.15755410901181066,0.4548577505531158,False
32,5,0.5,1,0.0,23,0.09557931435068627,0.6200863281070893,True
32,5,0.5,1,0.0,24,0.032035109990356615,0.85199420829497,True
32,5,0.5,1,0.0,25,0.03203510999035649,0.8519942082949705,True
32,5,0.5,1,0.0,26,0.09557931435068595,0.6200863281070902,True
32,5,0.5,1,0.0,27,0.15755410901181013,0.45485775055311706,False
32,5,0.5,1,0.0,28,0.216941869558779,0.3380000120683657,False
32,5,0.5,1,0.0,29,0.2727674506052742,0.25567779179798605,False
32,5,0.5,1,0.0,30,0.32411419765389393,0.19778573350197476,False
32,5,0.5,1,0.0,31,0.3701389985376576,0.1571279255978589,False
32,5,0.5,1,0.0,32,0.4100861272984779,0.12867947757556333,False
32,5,0.5,1,0.0,33,0.44329965318649994,0.108990095709438,False
32,5,0.5,1,0.0,34,0.4692342110248801,0.09573502546863125,False
32,5,0.5,1,0.0,35,0.48746395609091175,0.08739477502288301,False
32,5,0.5,1,0.0,36,0.49768955647459895,0.08303876081923352,False
32,5,0.5,1,0.0,37,0.49974310810034406,0.08219050122244975,False
32,5,0.5,1,0.0,38,0.49359089170722503,0.08475805792026113,False
32,5,0.5,1,0.0,39,0.47933392651833057,0.09102058105551164,False
32,5,0.5,1,0.0,40,0.45720631150790636,0.10166913043602198,False
32,5,0.5,1,0.0,41,0.4275713815026732,0.11790725861024204,False
32,5,0.5,1,0.0,42,0.390915741234015,0.14162412949949896,False
32,5,0.5,1,0.0,43,0.34784127530174347,0.17565975301948178,False
32,5,0.5,1,0.0,44,0.29905526524560844,0.2241866475200418,False
32,5,0.5,1,0.0,45,0.2453587760019693,0.2932312066316269,False
32,5,0.5,1,0.0,46,0.1876335024396873,0.3913443123689628,False
32,5,0.5,1,0.0,47,0.12682729195475376,0.5303933065728283,True
32,5,0.5,1,0.0,48,0.06393858084225332,0.7263720686292422,True
32,5,0.5,1,0.0,49,1.2246467991473532e-16,0.9999999999999994,True
32,5,0.5,1,0.7853981633974483,0,0.3535533905932738,0.17071377539976804,False
32,5,0.5,1,0.7853981633974483,1,0.3958621262367599,0.13816445075238956,False
32,5,0.5,1,0.7853981633974483,2,0.43167081671163754,0.11551509284690813,False
32,5,0.5,1,0.7853981633974483,3,0.4603914843102941,0.10006278684695152,False
32,5,0.5,1,0.7853981633974483,4,0.48155253646478524,0.09001646487539885,False
32,5,0.5,1,0.7853981633974483,5,0.4948065092837629,0.08424445344320966,False
32,5,0.5,1,0.7853981633974483,6,0.49993577289996566,0.08211136326407284,False
32,5,0.5,1,0.7853981633974483,7,0.49685610494662125,0.0833855267593419,False
32,5,0.5,1,0.7853981633974483,8,0.48561807348638203,0.08820511120909795,False
32,5,0.5,1,0.7853981633974483,9,0.46640620668513244,0.09709833671641376,False
32,5,0.5,1,0.7853981633974483,10,0.4395359628646086,0.11106054073531235,False
32,5,0.5,1,0.7853981633974483,11,0.40544855068547564,0.13169814525634785,False
32,5,0.5,1,0.7853981633974483,12,0.3647036845133171,0.16145667758274795,False
32,5,0.5,1,0.7853981633974483,13,0.3179703939242277,0.20395580115419853,False
32,5,0.5,1,0.7853981633974483,14,0.2660160382576683,0.26445605337786,False
32,5,0.5,1,0.7853981633974483,15,0.2096937065973287,0.3504740778106781,False
32,5,0.5,1,0.7853981633974483,16,0.14992821007195595,0.47253613897981206,False
32,5,0.5,1,0.7853981633974483,17,0.08770089648219097,0.6450003094552135,True
32,5,0.5,1,0.7853981633974483,18,0.02403353659681058,0.8867717277200439,True
32,5,0.5,1,0.7853981633974483,19,0.04002845329504668,0.8186142834246363,True
32,5,0.5,1,0.7853981633974483,20,0.10343317709044517,0.5962078772169154,True
32,5,0.5,1,0.7853981633974483,21,0.1651395309775835,0.4379293623049835,False
32,5,0.5,1,0.7853981633974483,22,0.22413429833159823,0.3260607740062674,False
32,5,0.5,1,0.7853981633974483,23,0.2794487867035356,0.24727753899281354,False
32,5,0.5,1,0.7853981633974483,24,0.3301747337235795,0.19188219391672698,False
32,5,0.5,1,0.7853981633974483,25,0.3754792207440557,0.15298795231638213,False
32,5,0.5,1,0.7853981633974483,26,0.41461834934059755,0.1257962497079135,False
32,5,0.5,1,0.7853981633974483,27,0.44694945610370956,0.10701917226561874,False
32,5,0.5,1,0.7853981633974483,28,0.47194166515418373,0.09444776715884957,False
32,5,0.5,1,0.7853981633974483,29,0.4891846051103578,0.08664612139614479,False
32,5,0.5,1,0.7853981633974483,30,0.49839514737485785,0.08274632001147247,False
32,5,0.5,1,0.7853981633974483,31,0.4994220550983405,0.08232254471226003,False
32,5,0.5,1,0.7853981633974483,32,0.49224846648437626,0.08532887826019686,False
32,5,0.5,1,0.7853981633974483,33,0.476992171659682,0.09209258416918402,False
32,5,0.5,1,0.7853981633974483,34,0.4539036785634961,0.10336194795439016,False
32,5,0.5,1,0.7853981633974483,35,0.42336209961414234,0.12041508080802031,False
32,5,0.5,1,0.7853981633974483,36,0.3858689266936012,0.1452433549328594,False
32,5,0.5,1,0.7853981633974483,37,0.34203979666467316,0.1808298069210194,False
