Dimension,Gamma,Nonlinear Factor,Perturbation Magnitude,Quantum Coherence
128,15,4,0.37624074631313054,0.0035400614448070637
128,15,4,0.38396127136445835,0.0031529427040543154
128,15,4,0.25779824674303103,0.02092158869666871
128,15,4,0.10319836564780178,0.21267810835358247
128,15,4,0.017635219919889242,0.7675679273102411
128,15,4,0.0002492893283638486,0.9962676426999001
128,15,4,0.0002492893283638521,0.9962676426999
128,15,4,0.017635219919889557,0.7675679273102376
128,15,4,0.10319836564780338,0.2126781083535773
128,15,4,0.2577982467430312,0.020921588696668655
128,15,4,0.38396127136445846,0.00315294270405431
128,15,4,0.37624074631313037,0.0035400614448070763
128,15,4,0.2414667564885647,0.02672912865637322
128,15,4,0.09071002070659652,0.25649392198962495
128,15,4,0.013649133179836064,0.8148615987084564
128,15,4,0.00010272857421799424,0.9984602580076481
128,15,4,0.0005131153020389901,0.9923328144462247
128,15,4,0.02235157584761095,0.7151423696527123
128,15,4,0.11647804693753863,0.17426629754186962
128,15,4,0.27385640487539364,0.016443153761170996
128,15,4,0.3902322842914121,0.0028698822889031378
128,15,4,0.3671471620642709,0.004057422208779244
128,15,4,0.22499999999999976,0.03421811831166616
128,15,4,0.07906087067552714,0.3054671422596978
128,15,4,0.010335619845733997,0.8563858049284702
128,15,4,3.265719826228748e-05,0.9995102619868943
128,15,4,0.000942325696901928,0.9859645430185485
128,15,4,0.027849781852157886,0.6585289944041284
128,15,4,0.13048831897393245,0.14123575203260585
128,15,4,0.28950167934952425,0.013003650018923845
128,15,4,0.39499133362232625,0.0026721550311927735
128,15,4,0.3567699352095441,0.004740801673511287
128,15,4,0.20853283816427184,0.04380564570796923
128,15,4,0.06828573342731857,0.35905273705433866
128,15,4,0.0076322881701730546,0.8918259198624806
128,15,4,6.472503658753173e-06,0.9999029171579628
128,15,4,0.00159139796656817,0.9764116885200014
128,15,4,0.0341739607023589,0.5989306819396066
128,15,4,0.14515591074143608,0.11334277313720656
128,15,4,0.30459479993020144,0.010369131629618377
128,15,4,0.39819081937775247,0.002546940890721194
128,15,4,0.3452102363856293,0.00563840787052417
128,15,4,0.1921952807533089,0.05597057284352528
128,15,4,0.05840644046536769,0.4164051364342799
128,15,4,0.005473520259550955,0.9211772532203687
128,15,4,4.0534716288621107e-07,0.9999939198110411
128,15,4,0.0025200440838581066,0.9629048660062876
128,15,4,0.041359533197838125,0.5377330680606522
128,15,4,0.16039559207625903,0.09018123771504408
128,15,4,0.31899856572402985,0.008354303481660443
128,15,4,0.39979864230023154,0.0024862502319487863
128,15,4,0.33257962736556046,0.0068145556993154605
128,15,4,0.1761109379263448,0.0712426182367625
128,15,4,0.049432095862853076,0.4764076241561312
128,15,4,0.0037919672602019466,0.9447078913992665
128,15,4,8.997117622759771e-61,1.0
