k,E_base,E_padic,E_neg_dim,E_warp
9.290000000000000000e+02,1.130595215712033610e-05,1.130595215712033610e-05,3.709342614614818124e-07,3.709342614614818124e-07
9.300000000000000000e+02,1.128569785719166530e-05,5.642848928595832651e-06,3.700706218582437001e-07,1.850353109291218501e-07
9.310000000000000000e+02,1.126550155094993801e-05,1.126550155094993801e-05,3.692099179566143130e-07,3.692099179566143130e-07
9.320000000000000000e+02,1.124536301031851426e-05,2.811340752579628565e-06,3.683521366402827982e-07,9.208803416007069956e-08
9.330000000000000000e+02,1.122528200836113321e-05,1.122528200836113321e-05,3.674972648655271208e-07,3.674972648655271208e-07
9.340000000000000000e+02,1.120525831927500470e-05,5.602629159637502350e-06,3.666452896607347487e-07,1.833226448303673743e-07
9.350000000000000000e+02,1.118529171838393643e-05,1.118529171838393643e-05,3.657961981259270968e-07,3.657961981259270968e-07
9.360000000000000000e+02,1.116538198213151535e-05,1.395672747766439419e-06,3.649499774322883649e-07,4.561874717903604561e-08
9.370000000000000000e+02,1.114552888807434157e-05,1.114552888807434157e-05,3.641066148216972342e-07,3.641066148216972342e-07
9.380000000000000000e+02,1.112573221487530798e-05,5.562866107437653992e-06,3.632660976062624817e-07,1.816330488031312409e-07
9.390000000000000000e+02,1.110599174229691889e-05,1.110599174229691889e-05,3.624284131678620353e-07,3.624284131678620353e-07
9.400000000000000000e+02,1.108630725119466955e-05,2.771576812798667389e-06,3.615935489576851526e-07,9.039838723942128814e-08
9.410000000000000000e+02,1.106667852351046820e-05,1.106667852351046820e-05,3.607614924957794169e-07,3.607614924957794169e-07
9.420000000000000000e+02,1.104710534226609686e-05,5.523552671133048428e-06,3.599322313705993218e-07,1.799661156852996609e-07
9.430000000000000000e+02,1.102758749155672991e-05,1.102758749155672991e-05,3.591057532385596202e-07,3.591057532385596202e-07
9.440000000000000000e+02,1.100812475654448815e-05,6.880077972840305095e-07,3.582820458235916375e-07,2.239262786397447734e-08
9.450000000000000000e+02,1.098871692345204709e-05,1.098871692345204709e-05,3.574610969167028147e-07,3.574610969167028147e-07
9.460000000000000000e+02,1.096936377955628588e-05,5.484681889778142942e-06,3.566428943755401159e-07,1.783214471877700579e-07
9.470000000000000000e+02,1.095006511318197864e-05,1.095006511318197864e-05,3.558274261239557650e-07,3.558274261239557650e-07
9.480000000000000000e+02,1.093082071369553823e-05,2.732705178423884557e-06,3.550146801515774295e-07,8.875367003789435738e-08
9.490000000000000000e+02,1.091163037149878891e-05,1.091163037149878891e-05,3.542046445133804158e-07,3.542046445133804158e-07
9.500000000000000000e+02,1.089249387802280332e-05,5.446246939011401660e-06,3.533973073292645764e-07,1.766986536646322882e-07
9.510000000000000000e+02,1.087341102572176654e-05,1.087341102572176654e-05,3.525926567836330166e-07,3.525926567836330166e-07
9.520000000000000000e+02,1.085438160806688594e-05,1.356797701008360743e-06,3.517906811249742959e-07,4.397383514062178698e-08
9.530000000000000000e+02,1.083540541954035187e-05,1.083540541954035187e-05,3.509913686654488109e-07,3.509913686654488109e-07
9.540000000000000000e+02,1.081648225562933046e-05,5.408241127814665230e-06,3.501947077804767141e-07,1.750973538902383570e-07
9.550000000000000000e+02,1.079761191282000220e-05,1.079761191282000220e-05,3.494006869083300670e-07,3.494006869083300670e-07
9.560000000000000000e+02,1.077879418859164290e-05,2.694698547147910725e-06,3.486092945497275354e-07,8.715232363743188386e-08
9.570000000000000000e+02,1.076002888141075036e-05,1.076002888141075036e-05,3.478205192674323662e-07,3.478205192674323662e-07
9.580000000000000000e+02,1.074131579072519644e-05,5.370657895362598219e-06,3.470343496858530640e-07,1.735171748429265320e-07
9.590000000000000000e+02,1.072265471695844182e-05,1.072265471695844182e-05,3.462507744906472448e-07,3.462507744906472448e-07
9.600000000000000000e+02,1.070404546150377113e-05,1.672507103359964239e-07,3.454697824283288243e-07,5.397965350442637880e-09
9.610000000000000000e+02,1.068548782671857882e-05,1.068548782671857882e-05,3.446913623058771123e-07,3.446913623058771123e-07
9.620000000000000000e+02,1.066698161591869407e-05,5.333490807959347033e-06,3.439155029903499300e-07,1.719577514951749650e-07
9.630000000000000000e+02,1.064852663337273784e-05,1.064852663337273784e-05,3.431421934084991106e-07,3.431421934084991106e-07
9.640000000000000000e+02,1.063012268429653078e-05,2.657530671074132694e-06,3.423714225463884340e-07,8.559285563659710851e-08
9.650000000000000000e+02,1.061176957484752649e-05,1.061176957484752649e-05,3.416031794490154269e-07,3.416031794490154269e-07
9.660000000000000000e+02,1.059346711211929571e-05,5.296733556059647853e-06,3.408374532199349094e-07,1.704187266099674547e-07
9.670000000000000000e+02,1.057521510413603406e-05,1.057521510413603406e-05,3.400742330208858769e-07,3.400742330208858769e-07
9.680000000000000000e+02,1.055701335984712926e-05,1.319626669980891157e-06,3.393135080714215589e-07,4.241418850892769486e-08
9.690000000000000000e+02,1.053886168912173839e-05,1.053886168912173839e-05,3.385552676485409592e-07,3.385552676485409592e-07
9.700000000000000000e+02,1.052075990274342446e-05,5.260379951371712229e-06,3.377995010863242085e-07,1.688997505431621042e-07
9.710000000000000000e+02,1.050270781240482183e-05,1.050270781240482183e-05,3.370461977755705105e-07,3.370461977755705105e-07
9.720000000000000000e+02,1.048470523070233546e-05,2.621176307675583864e-06,3.362953471634382062e-07,8.407383679085955156e-08
9.730000000000000000e+02,1.046675197113087913e-05,1.046675197113087913e-05,3.355469387530877492e-07,3.355469387530877492e-07
9.740000000000000000e+02,1.044884784807865437e-05,5.224423924039327183e-06,3.348009621033276459e-07,1.674004810516638230e-07
9.750000000000000000e+02,1.043099267682195300e-05,1.043099267682195300e-05,3.340574068282624608e-07,3.340574068282624608e-07
9.760000000000000000e+02,1.041318627352000894e-05,6.508241420950005591e-07,3.333162625969436265e-07,2.083226641230897666e-08
9.770000000000000000e+02,1.039542845520987869e-05,1.039542845520987869e-05,3.325775191330232727e-07,3.325775191330232727e-07
9.780000000000000000e+02,1.037771903980135236e-05,5.188859519900676178e-06,3.318411662144095889e-07,1.659205831072047945e-07
9.790000000000000000e+02,1.036005784607190368e-05,1.036005784607190368e-05,3.311071936729254178e-07,3.311071936729254178e-07
9.800000000000000000e+02,1.034244469366168402e-05,2.585611173415421006e-06,3.303755913939696005e-07,8.259389784849240012e-08
9.810000000000000000e+02,1.032487940306852831e-05,1.032487940306852831e-05,3.296463493161796988e-07,3.296463493161796988e-07
9.820000000000000000e+02,1.030736179564301341e-05,5.153680897821506703e-06,3.289194574310985291e-07,1.644597287155492645e-07
9.830000000000000000e+02,1.028989169358354703e-05,1.028989169358354703e-05,3.281949057828421248e-07,3.281949057828421248e-07
9.840000000000000000e+02,1.027246891993148036e-05,1.284058614991435045e-06,3.274726844677704532e-07,4.093408555847130665e-08
9.850000000000000000e+02,1.025509329856626642e-05,1.025509329856626642e-05,3.267527836341607775e-07,3.267527836341607775e-07
9.860000000000000000e+02,1.023776465420063706e-05,5.118882327100318532e-06,3.260351934818828732e-07,1.630175967409414366e-07
9.870000000000000000e+02,1.022048281237583078e-05,1.022048281237583078e-05,3.253199042620767848e-07,3.253199042620767848e-07
9.880000000000000000e+02,1.020324759945683575e-05,2.550811899864208938e-06,3.246069062768336004e-07,8.115172656920840010e-08
9.890000000000000000e+02,1.018605884262767192e-05,1.018605884262767192e-05,3.238961898788773905e-07,3.238961898788773905e-07
9.900000000000000000e+02,1.016891636988670346e-05,5.084458184943351729e-06,3.231877454712499003e-07,1.615938727356249502e-07
9.910000000000000000e+02,1.015182001004199198e-05,1.015182001004199198e-05,3.224815635069983651e-07,3.224815635069983651e-07
9.920000000000000000e+02,1.013476959270665985e-05,3.167115497720831203e-07,3.217776344888639607e-07,1.005555107777699877e-08
9.930000000000000000e+02,1.011776494829430948e-05,1.011776494829430948e-05,3.210759489689739602e-07,3.210759489689739602e-07
9.940000000000000000e+02,1.010080590801445606e-05,5.050402954007228032e-06,3.203764975485354257e-07,1.601882487742677128e-07
9.950000000000000000e+02,1.008389230386799093e-05,1.008389230386799093e-05,3.196792708775308583e-07,3.196792708775308583e-07
9.960000000000000000e+02,1.006702396864269392e-05,2.516755992160673479e-06,3.189842596544169727e-07,7.974606491360424319e-08
9.970000000000000000e+02,1.005020073590875089e-05,1.005020073590875089e-05,3.182914546258246354e-07,3.182914546258246354e-07
9.980000000000000000e+02,1.003342244001431531e-05,5.016711220007157653e-06,3.176008465862612913e-07,1.588004232931306457e-07
9.990000000000000000e+02,1.001668891608110021e-05,1.001668891608110021e-05,3.169124263778160907e-07,3.169124263778160907e-07
1.000000000000000000e+03,9.999999999999994042e-06,1.249999999999999255e-06,3.162261848898660745e-07,3.952827311123325932e-08
1.001000000000000000e+03,9.983355528426708550e-06,9.983355528426708550e-06,3.155421130587854832e-07,3.155421130587854832e-07
1.002000000000000000e+03,9.966755338777448769e-06,4.983377669388724384e-06,3.148602018676563363e-07,1.574301009338281682e-07
1.003000000000000000e+03,9.950199269224630421e-06,9.950199269224630421e-06,3.141804423459816057e-07,3.141804423459816057e-07
1.004000000000000000e+03,9.933687158692602399e-06,2.483421789673150600e-06,3.135028255694004539e-07,7.837570639235011347e-08
1.005000000000000000e+03,9.917218846853409904e-06,9.917218846853409904e-06,3.128273426594046897e-07,3.128273426594046897e-07
1.006000000000000000e+03,9.900794174122591474e-06,4.950397087061295737e-06,3.121539847830587180e-07,1.560769923915293590e-07
1.007000000000000000e+03,9.884412981654986166e-06,9.884412981654986166e-06,3.114827431527198069e-07,3.114827431527198069e-07
1.008000000000000000e+03,9.868075111340588181e-06,6.167546944587867613e-07,3.108136090257616907e-07,1.942585056411010567e-08
1.009000000000000000e+03,9.851780405800413337e-06,9.851780405800413337e-06,3.101465737042994955e-07,3.101465737042994955e-07
1.010000000000000000e+03,9.835528708382401130e-06,4.917764354191200565e-06,3.094816285349166242e-07,1.547408142674583121e-07
1.011000000000000000e+03,9.819319863157338808e-06,9.819319863157338808e-06,3.088187649083936004e-07,3.088187649083936004e-07
1.012000000000000000e+03,9.803153714914824413e-06,2.450788428728706103e-06,3.081579742594391349e-07,7.703949356485978372e-08
1.013000000000000000e+03,9.787030109159233209e-06,9.787030109159233209e-06,3.074992480664227281e-07,3.074992480664227281e-07
1.014000000000000000e+03,9.770948892105736630e-06,4.885474446052868315e-06,3.068425778511093373e-07,1.534212889255546686e-07
1.015000000000000000e+03,9.754909910676327997e-06,9.754909910676327997e-06,3.061879551783958961e-07,3.061879551783958961e-07
1.016000000000000000e+03,9.738913012495885514e-06,1.217364126561985689e-06,3.055353716560495815e-07,3.819192145700619769e-08
1.017000000000000000e+03,9.722958045888255581e-06,9.722958045888255581e-06,3.048848189344481982e-07,3.048848189344481982e-07
1.018000000000000000e+03,9.707044859872363226e-06,4.853522429936181613e-06,3.042362887063219393e-07,1.521181443531609697e-07
1.019000000000000000e+03,9.691173304158344549e-06,9.691173304158344549e-06,3.035897727064974237e-07,3.035897727064974237e-07
1.020000000000000000e+03,9.675343229143718133e-06,2.418835807285929533e-06,3.029452627116434273e-07,7.573631567791085683e-08
1.021000000000000000e+03,9.659554485909559841e-06,9.659554485909559841e-06,3.023027505400180968e-07,3.023027505400180968e-07
1.022000000000000000e+03,9.643806926216718278e-06,4.821903463108359139e-06,3.016622280512180158e-07,1.508311140256090079e-07
1.023000000000000000e+03,9.628100402502055656e-06,9.628100402502055656e-06,3.010236871459297600e-07,3.010236871459297600e-07
1.024000000000000000e+03,9.612434767874698826e-06,9.387143328002635572e-09,3.003871197656819806e-07,2.933467966461738092e-10
