Time,mms1_fgm_b_gse_srvy_l2_clean_0,mms1_fgm_b_gse_srvy_l2_clean_1,mms1_fgm_b_gse_srvy_l2_clean_2,mms1_fgm_b_gse_srvy_l2_clean_3
2024-01-01T00:00:49.001213137Z,3.55537e+00,-3.64303e+00,-2.85427e-01,5.09841e+00
2024-01-01T00:00:49.063714059Z,3.57530e+00,-3.64976e+00,-2.81263e-01,5.11690e+00
2024-01-01T00:00:49.126214981Z,3.60381e+00,-3.62084e+00,-2.76778e-01,5.11610e+00
2024-01-01T00:00:49.188715903Z,3.59352e+00,-3.61068e+00,-2.92715e-01,5.10256e+00
2024-01-01T00:00:49.251216825Z,3.62575e+00,-3.61641e+00,-3.04254e-01,5.13002e+00
2024-01-01T00:00:49.313717746Z,3.65420e+00,-3.60957e+00,-3.19332e-01,5.14628e+00
2024-01-01T00:00:49.376218668Z,3.65423e+00,-3.58953e+00,-3.19466e-01,5.13227e+00
2024-01-01T00:00:49.438719590Z,3.65602e+00,-3.59859e+00,-3.15262e-01,5.13962e+00
2024-01-01T00:00:49.501220512Z,3.65090e+00,-3.58645e+00,-3.18252e-01,5.12767e+00
2024-01-01T00:00:49.563721434Z,3.64735e+00,-3.58951e+00,-3.39739e-01,5.12866e+00
2024-01-01T00:00:49.626222356Z,3.65036e+00,-3.59226e+00,-3.57536e-01,5.13393e+00
2024-01-01T00:00:49.688723278Z,3.65807e+00,-3.58177e+00,-3.42089e-01,5.13104e+00
2024-01-01T00:00:49.751224199Z,3.64071e+00,-3.58498e+00,-3.47625e-01,5.12130e+00
2024-01-01T00:00:49.813725121Z,3.63550e+00,-3.58400e+00,-3.76879e-01,5.11898e+00
2024-01-01T00:00:49.876226043Z,3.63352e+00,-3.57682e+00,-3.98115e-01,5.11416e+00
2024-01-01T00:00:49.938726965Z,3.63016e+00,-3.57911e+00,-3.85219e-01,5.11239e+00
2024-01-01T00:00:50.001227887Z,3.64369e+00,-3.56655e+00,-4.01150e-01,5.11446e+00
2024-01-01T00:00:50.063728809Z,3.65340e+00,-3.55539e+00,-4.07815e-01,5.11414e+00
2024-01-01T00:00:50.126229731Z,3.63337e+00,-3.55129e+00,-4.14887e-01,5.09757e+00
2024-01-01T00:00:50.188730653Z,3.63567e+00,-3.54696e+00,-4.21210e-01,5.09671e+00
2024-01-01T00:00:50.251231574Z,3.62471e+00,-3.53289e+00,-4.39628e-01,5.08066e+00
2024-01-01T00:00:50.313732496Z,3.61545e+00,-3.54312e+00,-4.28397e-01,5.08022e+00
2024-01-01T00:00:50.376233418Z,3.61723e+00,-3.54047e+00,-4.04450e-01,5.07768e+00
2024-01-01T00:00:50.438734340Z,3.60326e+00,-3.53970e+00,-4.10785e-01,5.06771e+00
2024-01-01T00:00:50.501235262Z,3.58818e+00,-3.54866e+00,-4.30293e-01,5.06490e+00
2024-01-01T00:00:50.563736184Z,3.59015e+00,-3.55070e+00,-4.08375e-01,5.06591e+00
2024-01-01T00:00:50.626237106Z,3.59022e+00,-3.57411e+00,-3.97786e-01,5.08155e+00
2024-01-01T00:00:50.688738027Z,3.57711e+00,-3.58867e+00,-4.10368e-01,5.08357e+00
2024-01-01T00:00:50.751238949Z,3.57399e+00,-3.60985e+00,-3.99477e-01,5.09549e+00
2024-01-01T00:00:50.813739871Z,3.55767e+00,-3.60215e+00,-3.92268e-01,5.07803e+00
2024-01-01T00:00:50.876240793Z,3.56947e+00,-3.62155e+00,-4.00296e-01,5.10068e+00
2024-01-01T00:00:50.938741715Z,3.56975e+00,-3.60918e+00,-4.27168e-01,5.09428e+00
2024-01-01T00:00:51.001242637Z,3.57524e+00,-3.60351e+00,-4.52440e-01,5.09630e+00
2024-01-01T00:00:51.063743559Z,3.57473e+00,-3.61587e+00,-4.38378e-01,5.10346e+00
2024-01-01T00:00:51.126244480Z,3.55568e+00,-3.62075e+00,-4.32085e-01,5.09307e+00
2024-01-01T00:00:51.188745402Z,3.56528e+00,-3.60594e+00,-4.17115e-01,5.08802e+00
2024-01-01T00:00:51.251246324Z,3.54349e+00,-3.61277e+00,-3.85462e-01,5.07513e+00
2024-01-01T00:00:51.313747246Z,3.56347e+00,-3.63004e+00,-3.55506e-01,5.09921e+00
2024-01-01T00:00:51.376248168Z,3.57310e+00,-3.64681e+00,-3.51048e-01,5.11757e+00
2024-01-01T00:00:51.438749090Z,3.54893e+00,-3.63469e+00,-3.38979e-01,5.09124e+00
2024-01-01T00:00:51.501250012Z,3.55053e+00,-3.64086e+00,-3.18699e-01,5.09546e+00
2024-01-01T00:00:51.563750934Z,3.53731e+00,-3.64688e+00,-3.06529e-01,5.08982e+00
2024-01-01T00:00:51.626251855Z,3.55419e+00,-3.63149e+00,-2.96879e-01,5.09001e+00
2024-01-01T00:00:51.688752777Z,3.55769e+00,-3.64226e+00,-2.92814e-01,5.09990e+00
2024-01-01T00:00:51.751253699Z,3.53503e+00,-3.65340e+00,-2.96154e-01,5.09230e+00
2024-01-01T00:00:51.813754621Z,3.54074e+00,-3.64689e+00,-2.66748e-01,5.08997e+00
2024-01-01T00:00:51.876255543Z,3.52443e+00,-3.66598e+00,-2.50404e-01,5.09154e+00
2024-01-01T00:00:51.938756465Z,3.52272e+00,-3.64363e+00,-2.30328e-01,5.07332e+00
2024-01-01T00:00:52.001257387Z,3.52692e+00,-3.65704e+00,-2.20165e-01,5.08543e+00
2024-01-01T00:00:52.063758308Z,3.52556e+00,-3.65872e+00,-2.10469e-01,5.08528e+00
2024-01-01T00:00:52.126259230Z,3.52828e+00,-3.67057e+00,-2.06174e-01,5.09552e+00
2024-01-01T00:00:52.188760152Z,3.52464e+00,-3.68423e+00,-2.01473e-01,5.10267e+00
2024-01-01T00:00:52.251261074Z,3.52195e+00,-3.67148e+00,-1.95456e-01,5.09138e+00
2024-01-01T00:00:52.313761996Z,3.51857e+00,-3.66945e+00,-1.97567e-01,5.08765e+00
2024-01-01T00:00:52.376262918Z,3.50572e+00,-3.67321e+00,-1.96108e-01,5.08144e+00
2024-01-01T00:00:52.438763840Z,3.54110e+00,-3.64516e+00,-1.77159e-01,5.08507e+00
2024-01-01T00:00:52.501264762Z,3.52810e+00,-3.64885e+00,-1.54511e-01,5.07794e+00
2024-01-01T00:00:52.563765683Z,3.52600e+00,-3.67298e+00,-1.70011e-01,5.09434e+00
2024-01-01T00:00:52.626266605Z,3.51927e+00,-3.65637e+00,-1.80695e-01,5.07808e+00
2024-01-01T00:00:52.688767527Z,3.53657e+00,-3.66162e+00,-1.60921e-01,5.09320e+00
2024-01-01T00:00:52.751268449Z,3.53409e+00,-3.65511e+00,-1.74974e-01,5.08726e+00
2024-01-01T00:00:52.813769371Z,3.52084e+00,-3.65081e+00,-1.83315e-01,5.07526e+00
2024-01-01T00:00:52.876270293Z,3.50820e+00,-3.66653e+00,-1.83829e-01,5.07787e+00
2024-01-01T00:00:52.938771215Z,3.49031e+00,-3.66136e+00,-1.86791e-01,5.06188e+00
2024-01-01T00:00:53.001272136Z,3.51200e+00,-3.67570e+00,-1.92445e-01,5.08743e+00
2024-01-01T00:00:53.063773058Z,3.50687e+00,-3.67463e+00,-1.99239e-01,5.08338e+00
2024-01-01T00:00:53.126273980Z,3.51005e+00,-3.68154e+00,-2.17692e-01,5.09132e+00
2024-01-01T00:00:53.188774902Z,3.51958e+00,-3.68041e+00,-2.05247e-01,5.09656e+00
2024-01-01T00:00:53.251275824Z,3.50211e+00,-3.69914e+00,-2.02314e-01,5.09797e+00
2024-01-01T00:00:53.313776746Z,3.50286e+00,-3.69714e+00,-2.01344e-01,5.09700e+00
2024-01-01T00:00:53.376277668Z,3.49299e+00,-3.69603e+00,-2.17810e-01,5.09009e+00
2024-01-01T00:00:53.438778589Z,3.49649e+00,-3.69271e+00,-2.43145e-01,5.09124e+00
2024-01-01T00:00:53.501279511Z,3.48879e+00,-3.68760e+00,-2.33515e-01,5.08179e+00
2024-01-01T00:00:53.563780433Z,3.48494e+00,-3.69831e+00,-2.27254e-01,5.08665e+00
2024-01-01T00:00:53.626281355Z,3.49985e+00,-3.69066e+00,-2.22031e-01,5.09110e+00
2024-01-01T00:00:53.688782277Z,3.47961e+00,-3.69355e+00,-2.04573e-01,5.07857e+00
2024-01-01T00:00:53.751283199Z,3.49325e+00,-3.69954e+00,-2.12421e-01,5.09259e+00
2024-01-01T00:00:53.813784121Z,3.49448e+00,-3.70814e+00,-2.12436e-01,5.09969e+00
2024-01-01T00:00:53.876285043Z,3.49192e+00,-3.70946e+00,-2.10135e-01,5.09880e+00
2024-01-01T00:00:53.938785964Z,3.49501e+00,-3.68227e+00,-2.14048e-01,5.08134e+00
2024-01-01T00:00:54.001286886Z,3.50062e+00,-3.69495e+00,-2.16333e-01,5.09449e+00
2024-01-01T00:00:54.063787808Z,3.50318e+00,-3.70345e+00,-2.30463e-01,5.10303e+00
2024-01-01T00:00:54.126288730Z,3.49298e+00,-3.69814e+00,-2.30615e-01,5.09218e+00
2024-01-01T00:00:54.188789652Z,3.49294e+00,-3.69579e+00,-2.18330e-01,5.08991e+00
2024-01-01T00:00:54.251290574Z,3.49692e+00,-3.70593e+00,-2.17417e-01,5.09997e+00
2024-01-01T00:00:54.313791496Z,3.50795e+00,-3.69185e+00,-2.22863e-01,5.09756e+00
2024-01-01T00:00:54.376292417Z,3.50620e+00,-3.71459e+00,-2.27657e-01,5.11307e+00
2024-01-01T00:00:54.438793339Z,3.49872e+00,-3.70165e+00,-2.05761e-01,5.09760e+00
2024-01-01T00:00:54.501294261Z,3.51520e+00,-3.69692e+00,-1.85392e-01,5.10473e+00
2024-01-01T00:00:54.563795183Z,3.50322e+00,-3.70042e+00,-1.79372e-01,5.09881e+00
2024-01-01T00:00:54.626296105Z,3.49253e+00,-3.68662e+00,-1.68337e-01,5.08107e+00
2024-01-01T00:00:54.688797027Z,3.47890e+00,-3.70137e+00,-1.42109e-01,5.08164e+00
2024-01-01T00:00:54.751297949Z,3.50461e+00,-3.68543e+00,-1.60497e-01,5.08826e+00
2024-01-01T00:00:54.813798870Z,3.48445e+00,-3.69430e+00,-1.56982e-01,5.08073e+00
2024-01-01T00:00:54.876299792Z,3.48763e+00,-3.70035e+00,-1.44832e-01,5.08696e+00
2024-01-01T00:00:54.938800714Z,3.50085e+00,-3.72240e+00,-1.45402e-01,5.11208e+00
2024-01-01T00:00:55.001301636Z,3.48943e+00,-3.69749e+00,-1.64481e-01,5.08671e+00
2024-01-01T00:00:55.063802558Z,3.49960e+00,-3.70760e+00,-1.81932e-01,5.10162e+00
2024-01-01T00:00:55.126303480Z,3.54005e+00,-3.71560e+00,-1.97193e-01,5.13581e+00
2024-01-01T00:00:55.188804402Z,3.52140e+00,-3.70467e+00,-2.06795e-01,5.11543e+00
2024-01-01T00:00:55.251305324Z,3.52402e+00,-3.68010e+00,-2.04599e-01,5.09938e+00
2024-01-01T00:00:55.313806245Z,3.52927e+00,-3.69929e+00,-2.06634e-01,5.11695e+00
2024-01-01T00:00:55.376307167Z,3.54148e+00,-3.70413e+00,-2.11081e-01,5.12906e+00
2024-01-01T00:00:55.438808089Z,3.54960e+00,-3.70701e+00,-2.09234e-01,5.13667e+00
2024-01-01T00:00:55.501309011Z,3.54993e+00,-3.71018e+00,-2.29055e-01,5.14004e+00
2024-01-01T00:00:55.563809933Z,3.54494e+00,-3.71093e+00,-2.59625e-01,5.13858e+00
2024-01-01T00:00:55.626310855Z,3.51052e+00,-3.71454e+00,-2.36106e-01,5.11637e+00
2024-01-01T00:00:55.688811777Z,3.52311e+00,-3.69992e+00,-2.58678e-01,5.11553e+00
2024-01-01T00:00:55.751312698Z,3.51085e+00,-3.71474e+00,-2.64668e-01,5.11815e+00
2024-01-01T00:00:55.813813620Z,3.50314e+00,-3.72823e+00,-2.53821e-01,5.12212e+00
2024-01-01T00:00:55.876314542Z,3.49635e+00,-3.70721e+00,-2.25950e-01,5.10088e+00
2024-01-01T00:00:55.938815464Z,3.50023e+00,-3.71164e+00,-2.41966e-01,5.10749e+00
2024-01-01T00:00:56.001316386Z,3.50411e+00,-3.70985e+00,-2.22769e-01,5.10798e+00
2024-01-01T00:00:56.063817308Z,3.49414e+00,-3.70416e+00,-2.14847e-01,5.09666e+00
2024-01-01T00:00:56.126318230Z,3.50396e+00,-3.69998e+00,-2.05066e-01,5.09996e+00
2024-01-01T00:00:56.188819151Z,3.51920e+00,-3.71186e+00,-1.93564e-01,5.11860e+00
2024-01-01T00:00:56.251320073Z,3.51986e+00,-3.71628e+00,-1.90285e-01,5.12214e+00
2024-01-01T00:00:56.313820995Z,3.53776e+00,-3.73097e+00,-2.01063e-01,5.14552e+00
2024-01-01T00:00:56.376321917Z,3.53905e+00,-3.71886e+00,-2.08926e-01,5.13794e+00
2024-01-01T00:00:56.438822839Z,3.53683e+00,-3.70619e+00,-2.26662e-01,5.12800e+00
2024-01-01T00:00:56.501323761Z,3.51745e+00,-3.71331e+00,-2.33326e-01,5.12011e+00
2024-01-01T00:00:56.563824683Z,3.51042e+00,-3.71161e+00,-2.40725e-01,5.11439e+00
2024-01-01T00:00:56.626325605Z,3.51808e+00,-3.72410e+00,-2.41887e-01,5.12878e+00
2024-01-01T00:00:56.688826526Z,3.52394e+00,-3.72926e+00,-2.40956e-01,5.13650e+00
2024-01-01T00:00:56.751327448Z,3.49993e+00,-3.72310e+00,-2.40405e-01,5.11554e+00
2024-01-01T00:00:56.813828370Z,3.50094e+00,-3.70685e+00,-2.22181e-01,5.10360e+00
2024-01-01T00:00:56.876329292Z,3.48579e+00,-3.70319e+00,-2.07063e-01,5.08991e+00
2024-01-01T00:00:56.938830214Z,3.49153e+00,-3.70471e+00,-1.99138e-01,5.09463e+00
2024-01-01T00:00:57.001331136Z,3.50012e+00,-3.70527e+00,-1.64217e-01,5.09969e+00
2024-01-01T00:00:57.063832058Z,3.51100e+00,-3.71045e+00,-1.51548e-01,5.11054e+00
2024-01-01T00:00:57.126332979Z,3.51686e+00,-3.70870e+00,-1.67812e-01,5.11380e+00
2024-01-01T00:00:57.188833901Z,3.51476e+00,-3.70333e+00,-2.08817e-01,5.10997e+00
2024-01-01T00:00:57.251334823Z,3.52449e+00,-3.70593e+00,-2.49442e-01,5.12037e+00
2024-01-01T00:00:57.313835745Z,3.53561e+00,-3.73409e+00,-2.55854e-01,5.14873e+00
2024-01-01T00:00:57.376336667Z,3.52313e+00,-3.72687e+00,-2.41015e-01,5.13420e+00
2024-01-01T00:00:57.438837589Z,3.51915e+00,-3.73229e+00,-2.67852e-01,5.13675e+00
2024-01-01T00:00:57.501338511Z,3.53886e+00,-3.72592e+00,-2.82924e-01,5.14646e+00
2024-01-01T00:00:57.563839433Z,3.53148e+00,-3.72670e+00,-2.67374e-01,5.14112e+00
2024-01-01T00:00:57.626340354Z,3.53999e+00,-3.70733e+00,-2.68849e-01,5.13305e+00
2024-01-01T00:00:57.688841276Z,3.56656e+00,-3.71464e+00,-3.08398e-01,5.15887e+00
2024-01-01T00:00:57.751342198Z,3.55286e+00,-3.70406e+00,-2.89595e-01,5.14069e+00
2024-01-01T00:00:57.813843120Z,3.54712e+00,-3.68841e+00,-2.99413e-01,5.12602e+00
2024-01-01T00:00:57.876344042Z,3.57260e+00,-3.68297e+00,-3.37976e-01,5.14217e+00
2024-01-01T00:00:57.938844964Z,3.55748e+00,-3.67737e+00,-3.50326e-01,5.12849e+00
2024-01-01T00:00:58.001345886Z,3.57509e+00,-3.65378e+00,-3.66449e-01,5.12501e+00
2024-01-01T00:00:58.063846807Z,3.57370e+00,-3.66019e+00,-3.80497e-01,5.12962e+00
2024-01-01T00:00:58.126347729Z,3.58244e+00,-3.65594e+00,-3.73993e-01,5.13222e+00
2024-01-01T00:00:58.188848651Z,3.60058e+00,-3.65556e+00,-3.71983e-01,5.14448e+00
2024-01-01T00:00:58.251349573Z,3.57982e+00,-3.64893e+00,-3.95226e-01,5.12699e+00
2024-01-01T00:00:58.313850495Z,3.57943e+00,-3.64275e+00,-3.96373e-01,5.12241e+00
2024-01-01T00:00:58.376351417Z,3.57651e+00,-3.63114e+00,-4.14535e-01,5.11356e+00
2024-01-01T00:00:58.438852339Z,3.59156e+00,-3.63336e+00,-4.27512e-01,5.12673e+00
2024-01-01T00:00:58.501353260Z,3.59089e+00,-3.63368e+00,-4.05546e-01,5.12470e+00
2024-01-01T00:00:58.563854182Z,3.60682e+00,-3.64017e+00,-3.87402e-01,5.13907e+00
2024-01-01T00:00:58.626355104Z,3.60185e+00,-3.63265e+00,-3.92453e-01,5.13065e+00
2024-01-01T00:00:58.688856026Z,3.60069e+00,-3.64539e+00,-3.97636e-01,5.13926e+00
2024-01-01T00:00:58.751356948Z,3.61315e+00,-3.65326e+00,-4.01500e-01,5.15387e+00
2024-01-01T00:00:58.813857870Z,3.61781e+00,-3.63395e+00,-4.16169e-01,5.14464e+00
2024-01-01T00:00:58.876358792Z,3.61960e+00,-3.62798e+00,-4.52799e-01,5.14478e+00
2024-01-01T00:00:58.938859714Z,3.61331e+00,-3.62172e+00,-4.63928e-01,5.13694e+00
2024-01-01T00:00:59.001360635Z,3.61619e+00,-3.62133e+00,-4.61412e-01,5.13845e+00
2024-01-01T00:00:59.063861557Z,3.59223e+00,-3.63023e+00,-4.65686e-01,5.12831e+00
2024-01-01T00:00:59.126362479Z,3.60246e+00,-3.61892e+00,-4.85720e-01,5.12935e+00
2024-01-01T00:00:59.188863401Z,3.61289e+00,-3.60249e+00,-4.79649e-01,5.12455e+00
2024-01-01T00:00:59.251364323Z,3.61234e+00,-3.62684e+00,-5.01129e-01,5.14336e+00
2024-01-01T00:00:59.313865245Z,3.60845e+00,-3.61165e+00,-5.09525e-01,5.13075e+00
2024-01-01T00:00:59.376366167Z,3.62655e+00,-3.61250e+00,-5.06829e-01,5.14382e+00
2024-01-01T00:00:59.438867088Z,3.63229e+00,-3.64349e+00,-5.10551e-01,5.17003e+00
2024-01-01T00:00:59.501368010Z,3.62693e+00,-3.64021e+00,-5.21937e-01,5.16509e+00
2024-01-01T00:00:59.563868932Z,3.60691e+00,-3.63160e+00,-5.24663e-01,5.14525e+00
2024-01-01T00:00:59.626369854Z,3.60099e+00,-3.62291e+00,-5.32070e-01,5.13573e+00
2024-01-01T00:00:59.688870776Z,3.59895e+00,-3.60150e+00,-5.80930e-01,5.12452e+00
2024-01-01T00:00:59.751371698Z,3.59811e+00,-3.61275e+00,-5.95607e-01,5.13353e+00
2024-01-01T00:00:59.813872620Z,3.59781e+00,-3.61491e+00,-5.86221e-01,5.13376e+00
2024-01-01T00:00:59.876373541Z,3.58202e+00,-3.59524e+00,-6.02370e-01,5.11072e+00
2024-01-01T00:00:59.938874463Z,3.56685e+00,-3.58664e+00,-6.20566e-01,5.09622e+00
2024-01-01T00:01:00.001375385Z,3.60916e+00,-3.60427e+00,-6.53293e-01,5.14234e+00
2024-01-01T00:01:00.063876307Z,3.61922e+00,-3.59305e+00,-6.87706e-01,5.14603e+00
2024-01-01T00:01:00.126377229Z,3.58579e+00,-3.58938e+00,-6.72010e-01,5.11792e+00
2024-01-01T00:01:00.188878151Z,3.59357e+00,-3.59673e+00,-6.62113e-01,5.12724e+00
2024-01-01T00:01:00.251379073Z,3.58841e+00,-3.63400e+00,-6.70773e-01,5.15098e+00
2024-01-01T00:01:00.313879995Z,3.58913e+00,-3.62282e+00,-6.94837e-01,5.14680e+00
2024-01-01T00:01:00.376380916Z,3.57921e+00,-3.60635e+00,-6.99376e-01,5.12891e+00
2024-01-01T00:01:00.438881838Z,3.57129e+00,-3.58066e+00,-6.89949e-01,5.10404e+00
2024-01-01T00:01:00.501382760Z,3.56922e+00,-3.58543e+00,-6.73743e-01,5.10379e+00
2024-01-01T00:01:00.563883682Z,3.57964e+00,-3.58065e+00,-6.71151e-01,5.10738e+00
2024-01-01T00:01:00.626384604Z,3.59698e+00,-3.57643e+00,-6.36691e-01,5.11219e+00
2024-01-01T00:01:00.688885526Z,3.59603e+00,-3.58820e+00,-6.58817e-01,5.12256e+00
2024-01-01T00:01:00.751386448Z,3.59530e+00,-3.60183e+00,-6.52833e-01,5.13084e+00
2024-01-01T00:01:00.813887369Z,3.60240e+00,-3.60662e+00,-6.64283e-01,5.14065e+00
2024-01-01T00:01:00.876388291Z,3.58174e+00,-3.60420e+00,-6.40446e-01,5.12145e+00
2024-01-01T00:01:00.938889213Z,3.57326e+00,-3.56963e+00,-6.59320e-01,5.09363e+00
2024-01-01T00:01:01.001390135Z,3.57661e+00,-3.58012e+00,-6.87794e-01,5.10710e+00
2024-01-01T00:01:01.063891057Z,3.56371e+00,-3.59884e+00,-6.85499e-01,5.11093e+00
2024-01-01T00:01:01.126391979Z,3.57028e+00,-3.56308e+00,-6.71854e-01,5.08860e+00
2024-01-01T00:01:01.188892901Z,3.57008e+00,-3.55847e+00,-6.70077e-01,5.08499e+00
2024-01-01T00:01:01.251393823Z,3.56741e+00,-3.58344e+00,-6.84378e-01,5.10253e+00
2024-01-01T00:01:01.313894744Z,3.57910e+00,-3.60271e+00,-6.96251e-01,5.12584e+00
2024-01-01T00:01:01.376395666Z,3.57255e+00,-3.57506e+00,-7.04298e-01,5.10296e+00
2024-01-01T00:01:01.438896588Z,3.56012e+00,-3.56792e+00,-6.92081e-01,5.08758e+00
2024-01-01T00:01:01.501397510Z,3.57664e+00,-3.58523e+00,-7.14272e-01,5.11433e+00
2024-01-01T00:01:01.563898432Z,3.57687e+00,-3.56368e+00,-7.16626e-01,5.09974e+00
2024-01-01T00:01:01.626399354Z,3.56272e+00,-3.57242e+00,-7.12515e-01,5.09538e+00
2024-01-01T00:01:01.688900276Z,3.56579e+00,-3.59128e+00,-7.08134e-01,5.11015e+00
2024-01-01T00:01:01.751401197Z,3.55952e+00,-3.57956e+00,-7.32456e-01,5.10097e+00
2024-01-01T00:01:01.813902119Z,3.55921e+00,-3.58695e+00,-7.21924e-01,5.10444e+00
2024-01-01T00:01:01.876403041Z,3.56082e+00,-3.59887e+00,-7.19556e-01,5.11362e+00
2024-01-01T00:01:01.938903963Z,3.56157e+00,-3.58788e+00,-7.32154e-01,5.10820e+00
2024-01-01T00:01:02.001404885Z,3.55861e+00,-3.55713e+00,-7.25427e-01,5.08361e+00
2024-01-01T00:01:02.063905807Z,3.56785e+00,-3.57081e+00,-7.32479e-01,5.10066e+00
2024-01-01T00:01:02.126406729Z,3.57102e+00,-3.57301e+00,-7.34239e-01,5.10467e+00
2024-01-01T00:01:02.188907650Z,3.57933e+00,-3.58869e+00,-7.32274e-01,5.12119e+00
2024-01-01T00:01:02.251408572Z,3.58246e+00,-3.59426e+00,-7.41139e-01,5.12855e+00
2024-01-01T00:01:02.313909494Z,3.57627e+00,-3.58375e+00,-7.31480e-01,5.11547e+00
2024-01-01T00:01:02.376410416Z,3.55240e+00,-3.60403e+00,-7.09310e-01,5.10996e+00
