dim,phi,l_grav,l_avt,action
131072,0,0,-8.285274892630596,-8.285274892630596
131072,0.001,-0.015814510224464173,-8.241145677380247,-8.256960187604712
131072,0.002,-0.028854429724352232,-8.197134297150594,-8.225988726874947
131072,0.003,-0.040845848928359824,-8.153240751941636,-8.194086600869996
131072,0.004,-0.0521556659667953,-8.10946504175337,-8.161620707720166
131072,0.005,-0.0629581318943335,-8.065807166585804,-8.128765298480138
131072,0.006,-0.07335587750026827,-8.02226712643893,-8.095623003939197
131072,0.007,-0.08341671708378696,-7.978844921312752,-8.062261638396539
131072,0.008,-0.09318884844420913,-7.9355405512072705,-8.02872939965148
131072,0.009,-0.10270830853018596,-7.892354016122482,-7.995062324652668
131072,0.01,-0.11200306870969469,-7.849285316058388,-7.961288384768083
131072,0.011,-0.1210954740129854,-7.806334451014993,-7.927429925027979
131072,0.012,-0.13000378761957532,-7.7635014209922915,-7.893505208611867
131072,0.013,-0.13874321682858154,-7.720786225990284,-7.859529442818865
131072,0.014,-0.14732662145864986,-7.678188866008973,-7.825515487467623
131072,0.015,-0.15576501882219274,-7.635709341048356,-7.7914743598705485
131072,0.016,-0.1640679534537664,-7.593347651108436,-7.757415604562203
131072,0.017,-0.17224377405703334,-7.55110379618921,-7.7233475702462435
131072,0.018,-0.1802998450718412,-7.508977776290678,-7.689277621362519
131072,0.019,-0.18824271108870705,-7.466969591412843,-7.65521230250155
131072,0.02,-0.196078226559464,-7.4250792415557045,-7.621157468115168
131072,0.021,-0.20381165950515107,-7.383306726719258,-7.587118386224409
131072,0.022,-0.21144777542840554,-7.3416520469035085,-7.553099822331914
131072,0.023,-0.21899090593993578,-7.300115202108453,-7.51910610804839
131072,0.024,-0.22644500542921622,-7.258696192334094,-7.48514119776331
131072,0.025,-0.23381369827506213,-7.217395017580429,-7.451208715855492
131072,0.026,-0.2411003184914987,-7.17621167784746,-7.417311996338959
131072,0.027,-0.24830794326607455,-7.135146173135187,-7.3834541164012615
131072,0.028,-0.2554394215233692,-7.094198503443608,-7.349637924966977
131072,0.029,-0.26249739840330566,-7.053368668772723,-7.315866067176029
131072,0.03,-0.2694843363595335,-7.012656669122536,-7.282141005482069
131072,0.031,-0.27640253344189014,-6.972062504493042,-7.248465037934932
131072,0.032,-0.28325413921763853,-6.931586174884244,-7.214840314101883
131072,0.033,-0.2900411687008152,-6.891227680296141,-7.1812688489969565
131072,0.034,-0.29676551459179046,-6.850987020728734,-7.1477525353205245
131072,0.035,-0.3034289580757724,-6.81086419618202,-7.114293154257793
131072,0.036,-0.3100331783863023,-6.770859206656006,-7.080892385042308
131072,0.037,-0.3165797613054117,-6.730972052150684,-7.047551813456096
131072,0.038,-0.3230702067442496,-6.691202732666057,-7.014272939410307
131072,0.039,-0.3295059355252596,-6.651551248202126,-6.981057183727385
131072,0.04,-0.335888295468346,-6.612017598758889,-6.947905894227235
131072,0.041,-0.3422185668680865,-6.572601784336348,-6.914820351204434
131072,0.042,-0.34849796743630246,-6.533303804934501,-6.881801772370804
131072,0.043,-0.35472765677367335,-6.494123660553351,-6.848851317327024
131072,0.044,-0.36090874042518795,-6.455061351192894,-6.815970091618082
131072,0.045,-0.3670422735667506,-6.416116876853135,-6.783159150419885
131072,0.046,-0.3731292643639468,-6.377290237534069,-6.7504195018980155
131072,0.047,-0.37917067703861945,-6.3385814332356984,-6.717752110274318
131072,0.048,-0.3851674346743571,-6.299990463958023,-6.68515789863238
131072,0.049,-0.3911204217881004,-6.261517329701045,-6.652637751489145
131072,0.05,-0.3970304866917452,-6.22316203046476,-6.6201925171565055
131072,0.051,-0.40289844366474986,-6.18492456624917,-6.58782300991392
131072,0.052,-0.4087250749562844,-6.146804937054275,-6.55553001201056
131072,0.053,-0.41451113263331707,-6.1088031428800775,-6.523314275513394
131072,0.054,-0.4202573402891789,-6.070919183726573,-6.491176524015751
131072,0.055,-0.4259643946255286,-6.033153059593764,-6.459117454219292
131072,0.056,-0.43163296691923214,-5.995504770481651,-6.427137737400884
131072,0.057,-0.4372637043844347,-5.957974316390233,-6.395238020774668
131072,0.058,-0.44285723143902156,-5.92056169731951,-6.363418928758532
131072,0.059,-0.4484141508837146,-5.883266913269481,-6.331681064153196
131072,0.06,-0.45393504500120896,-5.846089964240149,-6.300025009241358
131072,0.061,-0.4594204765820123,-5.809030850231512,-6.2684513268135245
131072,0.062,-0.46487098988300535,-5.772089571243568,-6.2369605611265735
131072,0.063,-0.47028711152413766,-5.735266127276321,-6.205553238800459
131072,0.064,-0.47566935132818394,-5.69856051832977,-6.174229869657954
131072,0.065,-0.4810182031079965,-5.661972744403913,-6.14299094751191
131072,0.066,-0.48633414540530806,-5.625502805498751,-6.11183695090406
131072,0.067,-0.491617642184741,-5.589150701614286,-6.0807683437990265
131072,0.068,-0.4968691434863818,-5.552916432750514,-6.049785576236896
131072,0.069,-0.5020890860399534,-5.516799998907438,-6.018889084947392
131072,0.07,-0.507277893843383,-5.480801400085057,-5.98807929392844
131072,0.071,-0.5124359787082953,-5.4449206362833715,-5.957356614991667
131072,0.072,-0.5175637407747737,-5.409157707502382,-5.9267214482771555
131072,0.073,-0.5226615689975134,-5.373512613742086,-5.8961741827396
131072,0.074,-0.5277298416053327,-5.337985355002486,-5.865715196607819
131072,0.075,-0.5327689265358408,-5.302575931283581,-5.835344857819422
131072,0.076,-0.5377791818469194,-5.267284342585372,-5.805063524432291
131072,0.077,-0.5427609561065416,-5.232110588907857,-5.774871545014399
131072,0.078,-0.5477145887623387,-5.197054670251037,-5.744769259013376
131072,0.079,-0.5526404104922094,-5.162116586614913,-5.714756997107123
131072,0.08,-0.5575387435371748,-5.127296337999485,-5.68483508153666
131072,0.081,-0.5624099020175861,-5.092593924404751,-5.6550038264223375
131072,0.082,-0.567254192233716,-5.058009345830713,-5.625263538064429
131072,0.083,-0.5720719129516822,-5.023542602277369,-5.595614515229052
131072,0.084,-0.5768633556755907,-4.989193693744721,-5.566057049420312
131072,0.085,-0.5816288049067163,-4.954962620232768,-5.536591425139485
131072,0.086,-0.5863685383904844,-4.920849381741513,-5.507217920131997
131072,0.087,-0.591082827351964,-4.88685397827095,-5.477936805622914
131072,0.088,-0.5957719367205293,-4.852976409821083,-5.448748346541612
131072,0.089,-0.6004361253443091,-4.81921667639191,-5.41965280173622
131072,0.09,-0.6050756461949961,-4.785574777983433,-5.390650424178429
131072,0.091,-0.6096907465635508,-4.752050714595652,-5.361741461159203
131072,0.092,-0.614281668247302,-4.718644486228565,-5.332926154475867
131072,0.093,-0.6188486477289106,-4.685356092882174,-5.304204740611084
131072,0.094,-0.6233919163476347,-4.6521855345564775,-5.2755774509041125
131072,0.095,-0.627911700463305,-4.619132811251476,-5.2470445117147815
131072,0.096,-0.6324082216133944,-4.586197922967171,-5.218606144580566
131072,0.097,-0.6368816966635421,-4.5533808697035605,-5.190262566367102
131072,0.098,-0.6413323379518688,-4.520681651460645,-5.162013989412514
131072,0.099,-0.6457603534274003,-4.488100268238424,-5.133860621665824
131072,0.1,-0.6501659467828964,-4.455636720036899,-5.105802666819795
131072,0.101,-0.6545493175823665,-4.423291006856069,-5.077840324438435
131072,0.102,-0.6589106613835323,-4.391063128695935,-5.049973790079467
131072,0.103,-0.6632501698554889,-4.358953085556495,-5.022203255411984
131072,0.104,-0.6675680308917931,-4.32696087743775,-4.994528908329543
131072,0.105,-0.671864428719203,-4.295086504339702,-4.9669509330589054
131072,0.106,-0.6761395440022725,-4.263329966262348,-4.939469510264621
131072,0.107,-0.6803935539439989,-4.231691263205689,-4.912084817149688
131072,0.108,-0.6846266323827059,-4.200170395169725,-4.884797027552431
131072,0.109,-0.6888389498853386,-4.168767362154457,-4.857606312039796
131072,0.11,-0.6930306738373323,-4.137482164159883,-4.830512837997215
131072,0.111,-0.6972019685292136,-4.106314801186006,-4.80351676971522
131072,0.112,-0.7013529952400789,-4.075265273232824,-4.776618268472903
131072,0.113,-0.705483912318091,-4.044333580300336,-4.749817492618427
131072,0.114,-0.7095948752581257,-4.013519722388542,-4.723114597646668
131072,0.115,-0.7136860367766914,-3.982823699497446,-4.6965097362741375
131072,0.116,-0.7177575468842439,-3.952245511627044,-4.670003058511288
131072,0.117,-0.7218095529550059,-3.921785158777337,-4.643594711732343
131072,0.118,-0.7258421997943973,-3.8914426409483256,-4.617284840742723
131072,0.119,-0.7298556297041818,-3.8612179581400086,-4.591073587844191
131072,0.12,-0.7338499825454192,-3.8311111103523876,-4.564961092897807
131072,0.121,-0.7378253957993215,-3.801122097585462,-4.538947493384783
131072,0.122,-0.7417820046260946,-3.7712509198392303,-4.513032924465325
131072,0.123,-0.7457199419218503,-3.7414975771136953,-4.487217519035545
131072,0.124,-0.7496393383736673,-3.711862069408854,-4.461501407782522
131072,0.125,-0.7535403225128735,-3.6823443967247096,-4.435884719237583
131072,0.126,-0.7574230207666257,-3.652944559061259,-4.410367579827884
131072,0.127,-0.7612875575078464,-3.623662556418504,-4.384950113926351
131072,0.128,-0.7651340551035917,-3.594498388796445,-4.359632443900036
131072,0.129,-0.7689626339619029,-3.56545205619508,-4.334414690156983
131072,0.13,-0.7727734125772074,-3.5365235586144106,-4.309296971191618
131072,0.131,-0.7765665075743211,-3.5077128960544366,-4.284279403628758
131072,0.132,-0.7803420337511043,-3.4790200685151578,-4.259362102266262
131072,0.133,-0.784100104119828,-3.4504450759965737,-4.234545180116402
131072,0.134,-0.7878408299472922,-3.421987918498685,-4.209828748445977
131072,0.135,-0.791564320793747,-3.393648596021492,-4.185212916815239
131072,0.136,-0.7952706845506599,-3.365427108564994,-4.160697793115654
131072,0.137,-0.7989600274773714,-3.3373234561291905,-4.136283483606562
131072,0.138,-0.8026324542366787,-3.309337638714083,-4.111970092950762
131072,0.139,-0.8062880679293893,-3.28146965631967,-4.08775772424906
131072,0.14,-0.8099269701278771,-3.2537195089459527,-4.06364647907383
131072,0.141,-0.8135492609086798,-3.2260871965929314,-4.0396364575016115
131072,0.142,-0.8171550388841728,-3.1985727192606044,-4.015727758144777
131072,0.143,-0.820744401233346,-3.1711760769489725,-3.9919204781823185
131072,0.144,-0.8243174437317236,-3.143897269658036,-3.9682147133897594
131072,0.145,-0.8278742607804475,-3.1167362973877943,-3.944610558168242
131072,0.146,-0.8314149454345625,-3.089693160138248,-3.9211081055728103
131072,0.147,-0.834939589430521,-3.0627678579093973,-3.8977074473399185
131072,0.148,-0.8384482832129421,-3.035960390701241,-3.874408673914183
131072,0.149,-0.8419411159606445,-3.00927075851378,-3.8512118744744246
131072,0.15,-0.8454181756119817,-2.982698961347015,-3.828117136958997
131072,0.151,-0.8488795488894992,-2.956244999200945,-3.8051245480904443
131072,0.152,-0.8523253213239386,-2.9299088720755693,-3.782234193399508
131072,0.153,-0.8557555772776086,-2.903690579970889,-3.759446157248498
131072,0.154,-0.8591703999671466,-2.8775901228869047,-3.7367605228540515
131072,0.155,-0.862569871485684,-2.851607500823615,-3.7141773723092992
131072,0.156,-0.865954072824443,-2.8257427137810205,-3.6916967866054637
131072,0.157,-0.8693230838937771,-2.7999957617591216,-3.6693188456528985
131072,0.158,-0.8726769835436744,-2.7743666447579174,-3.6470436283015917
131072,0.159,-0.8760158495837419,-2.7488553627774084,-3.62487121236115
131072,0.16,-0.879339758802686,-2.7234619158175946,-3.6028016746202804
131072,0.161,-0.8826487869873051,-2.6981863038784764,-3.5808350908657816
131072,0.162,-0.8859430089410105,-2.6730285269600533,-3.5589715359010636
131072,0.163,-0.889222498501888,-2.647988585062325,-3.537211083564213
131072,0.164,-0.8924873285603159,-2.6230664781852924,-3.5155538067456082
131072,0.165,-0.8957375710761539,-2.5982622063289544,-3.4939997774051084
131072,0.166,-0.8989732970955122,-2.573575769493312,-3.472549066588824
131072,0.167,-0.902194576767118,-2.549007167678365,-3.451201744445483
131072,0.168,-0.9054014793582881,-2.524556400884113,-3.429957880242401
131072,0.169,-0.9085940732705206,-2.500223469110556,-3.4088175423810765
131072,0.17,-0.9117724260547168,-2.4760083723576938,-3.3877807984124106
131072,0.171,-0.9149366044260454,-2.451911110625528,-3.3668477150515734
131072,0.172,-0.918086674278456,-2.427931683914057,-3.346018358192513
131072,0.173,-0.9212227006988571,-2.404070092223281,-3.325292792922138
131072,0.174,-0.9243447479809621,-2.3803263355532,-3.304671083534162
131072,0.175,-0.9274528796388206,-2.3567004139038144,-3.284153293542635
131072,0.176,-0.9305471584200352,-2.333192327275124,-3.263739485695159
131072,0.177,-0.9336276463186818,-2.3098020756671285,-3.24342972198581
131072,0.178,-0.9366944045879319,-2.2865296590798283,-3.22322406366776
131072,0.179,-0.9397474937523967,-2.2633750775132233,-3.20312257126562
131072,0.18,-0.9427869736201882,-2.2403383309673135,-3.1831253045875014
131072,0.181,-0.9458129032947176,-2.217419419442099,-3.1632323227368166
131072,0.182,-0.9488253411862263,-2.1946183429375794,-3.1434436841238056
131072,0.183,-0.9518243450230693,-2.171935101453755,-3.1237594464768246
131072,0.184,-0.9548099718627447,-2.1493696949906256,-3.10417966685337
131072,0.185,-0.9577822781026877,-2.126922123548192,-3.08470440165088
131072,0.186,-0.9607413194908274,-2.104592387126454,-3.065333706617281
131072,0.187,-0.9636871511359187,-2.08238048572541,-3.0460676368613284
131072,0.188,-0.9666198275176481,-2.060286419345062,-3.02690624686271
131072,0.189,-0.9695394024965296,-2.038310187985409,-3.0078495904819387
131072,0.19,-0.9724459293235844,-2.016451791646451,-2.9888977209700354
131072,0.191,-0.975339460649822,-1.994711230328188,-2.97005069097801
131072,0.192,-0.9782200485355158,-1.9730885040306205,-2.9513085525661364
131072,0.193,-0.981087744459291,-1.9515836127537483,-2.932671357213039
131072,0.194,-0.9839425993270179,-1.930196556497571,-2.914139155824589
131072,0.195,-0.986784663480526,-1.908927335262089,-2.895711998742615
131072,0.196,-0.9896139867061333,-1.8877759490473025,-2.8773899357534356
131072,0.197,-0.9924306182430076,-1.8667423978532107,-2.8591730160962183
131072,0.198,-0.9952346067913489,-1.8458266816798146,-2.8410612884711632
131072,0.199,-0.9980260005204148,-1.8250288005271134,-2.8230548010475283
131072,0.2,-1.0008048470763757,-1.8043487543951073,-2.805153601471483
131072,0.201,-1.003571193590019,-1.7837865432837967,-2.7873577368738154
131072,0.202,-1.0063250866842925,-1.7633421671931808,-2.7696672538774734
131072,0.203,-1.0090665724817058,-1.7430156261232606,-2.7520821986049664
131072,0.204,-1.011795696611576,-1.722806920074036,-2.7346026166856117
131072,0.205,-1.014512504217139,-1.7027160490455058,-2.717228553262645
131072,0.206,-1.0172170399625151,-1.682743013037671,-2.6999600530001864
131072,0.207,-1.0199093480395425,-1.6628878120505315,-2.682797160090074
131072,0.208,-1.022589472174475,-1.643150446084087,-2.665739918258562
131072,0.209,-1.0252574556345546,-1.6235309151383377,-2.648788370772892
131072,0.21,-1.0279133412344512,-1.6040292192132837,-2.631942560447735
131072,0.211,-1.0305571713425845,-1.5846453583089246,-2.6152025296515093
131072,0.212,-1.0331889878873233,-1.5653793324252612,-2.5985683203125847
131072,0.213,-1.0358088323630663,-1.5462311415622925,-2.582039973925359
131072,0.214,-1.0384167458362088,-1.5272007857200194,-2.565617531556228
131072,0.215,-1.0410127689509978,-1.508288264898441,-2.5493010338494386
131072,0.216,-1.0435969419352753,-1.4894935790975583,-2.5330905210328334
131072,0.217,-1.046169304606117,-1.4708167283173703,-2.516986032923487
131072,0.218,-1.0487298963753646,-1.452257712557878,-2.500987608933243
131072,0.219,-1.0512787562550572,-1.4338165318190803,-2.4850952880741373
131072,0.22,-1.0538159228627606,-1.4154931861009783,-2.469309108963739
131072,0.221,-1.0563414344268014,-1.3972876754035715,-2.4536291098303726
131072,0.222,-1.0588553287914046,-1.3791999997268596,-2.4380553285182645
131072,0.223,-1.0613576434217369,-1.3612301590708429,-2.42258780249258
131072,0.224,-1.0638484154088608,-1.3433781534355216,-2.4072265688443824
131072,0.225,-1.0663276814745972,-1.3256439828208952,-2.3919716642954922
131072,0.226,-1.0687954779763034,-1.3080276472269643,-2.3768231252032677
131072,0.227,-1.0712518409115628,-1.2905291466537283,-2.3617809875652913
131072,0.228,-1.0736968059227947,-1.2731484811011877,-2.3468452870239824
131072,0.229,-1.0761304083017782,-1.2558856505693423,-2.3320160588711207
131072,0.23,-1.0785526829941008,-1.238740655058192,-2.317293338052293
131072,0.231,-1.080963664603525,-1.221713494567737,-2.302677159171262
131072,0.232,-1.0833633873962818,-1.204804169097977,-2.2881675564942587
131072,0.233,-1.0857518853052865,-1.1880126786489125,-2.273764563954199
131072,0.234,-1.088129191934284,-1.171339023220543,-2.259468215154827
131072,0.235,-1.0904953405619193,-1.154783202812869,-2.2452785433747886
131072,0.236,-1.0928503641457428,-1.1383452174258901,-2.231195581571633
131072,0.237,-1.0951942953261404,-1.122025067059606,-2.2172193623857464
131072,0.238,-1.0975271664302033,-1.1058227517140173,-2.2033499181442204
131072,0.239,-1.0998490094755262,-1.0897382713891237,-2.18958728086465
131072,0.24,-1.1021598561739456,-1.0737716260849255,-2.1759314822588713
131072,0.241,-1.1044597379352121,-1.0579228158014222,-2.1623825537366343
131072,0.242,-1.1067486858706024,-1.0421918405386144,-2.1489405264092167
131072,0.243,-1.10902673079647,-1.0265787002965014,-2.1356054310929715
131072,0.244,-1.1112939032377378,-1.011083395075084,-2.1223772983128217
131072,0.245,-1.1135502334313307,-0.9957059248743615,-2.1092561583056924
131072,0.246,-1.115795751329554,-0.9804462896943342,-2.0962420410238884
131072,0.247,-1.1180304866034136,-0.9653044895350021,-2.0833349761384157
131072,0.248,-1.120254468645884,-0.9502805243963655,-2.0705349930422496
131072,0.249,-1.1224677265751195,-0.9353743942784238,-2.057842120853543
131072,0.25,-1.1246702892376166,-0.9205860991811774,-2.045256388418794
131072,0.251,-1.1268621852113239,-0.905915639104626,-2.03277782431595
131072,0.252,-1.1290434428086988,-0.89136301404877,-2.0204064568574687
131072,0.253,-1.1312140900797198,-0.8769282240136091,-2.008142314093329
131072,0.254,-1.1333741548148464,-0.8626112689991434,-1.9959854238139898
131072,0.255,-1.1355236645479332,-0.848412149005373,-1.9839358135533063
131072,0.256,-1.1376626465590973,-0.8343308640322976,-1.9719935105913948
131072,0.257,-1.139791127877541,-0.8203674140799175,-1.9601585419574585
131072,0.258,-1.141909135284327,-0.8065217991482326,-1.9484309344325594
131072,0.259,-1.1440166953151127,-0.7927940192372429,-1.9368107145523557
131072,0.26,-1.1461138342628407,-0.7791840743469484,-1.9252979086097892
131072,0.261,-1.148200578180386,-0.765691964477349,-1.913892542657735
131072,0.262,-1.150276952883162,-0.7523176896284448,-1.9025946425116067
131072,0.263,-1.1523429839516879,-0.7390612498002359,-1.8914042337519237
131072,0.264,-1.1543986967341133,-0.7259226449927222,-1.8803213417268356
131072,0.265,-1.1564441163487065,-0.7129018752059036,-1.86934599155461
131072,0.266,-1.1584792676863014,-0.6999989404397802,-1.8584782081260816
131072,0.267,-1.1605041754127097,-0.687213840694352,-1.8477180161070617
131072,0.268,-1.1625188639710948,-0.6745465759696191,-1.837065439940714
131072,0.269,-1.1645233575843086,-0.6619971462655811,-1.8265205038498897
131072,0.27,-1.166517680257194,-0.6495655515822385,-1.8160832318394324
131072,0.271,-1.1685018557788527,-0.637251791919591,-1.8057536476984437
131072,0.272,-1.1704759077248768,-0.6250558672776387,-1.7955317750025155
131072,0.273,-1.1724398594595489,-0.6129777776563818,-1.7854176371159307
131072,0.274,-1.1743937341380077,-0.6010175230558199,-1.7754112571938276
131072,0.275,-1.1763375547083814,-0.5891751034759533,-1.7655126581843348
131072,0.276,-1.17827134391389,-0.5774505189167818,-1.7557218628306719
131072,0.277,-1.180195124294915,-0.5658437693783054,-1.7460388936732203
131072,0.278,-1.182108918191039,-0.5543548548605244,-1.7364637730515633
131072,0.279,-1.1840127477430555,-0.5429837753634384,-1.7269965231064939
131072,0.28,-1.185906634894949,-0.5317305308870477,-1.7176371657819967
131072,0.281,-1.187790601395844,-0.5205951214313522,-1.7083857228271961
131072,0.282,-1.1896646688019281,-0.5095775469963525,-1.6992422157982805
131072,0.283,-1.1915288584783459,-0.4986778075820473,-1.6902066660603932
131072,0.284,-1.1933831916010644,-0.4878959031884374,-1.6812790947895018
131072,0.285,-1.1952276891587124,-0.4772318338155226,-1.672459522974235
131072,0.286,-1.197062371954392,-0.466685599463303,-1.663747971417695
131072,0.287,-1.1988872606074654,-0.4562572001317786,-1.655144460739244
131072,0.288,-1.2007023755553157,-0.4459466358209494,-1.646649011376265
131072,0.289,-1.2025077370550796,-0.43575390653081536,-1.638261643585895
131072,0.29,-1.20430336518536,-0.4256790122613766,-1.6299823774467366
131072,0.291,-1.2060892798479086,-0.41572195301263304,-1.6218112328605416
131072,0.292,-1.2078655007692904,-0.4058827287845846,-1.613748229553875
131072,0.293,-1.2096320475025186,-0.39616133957723126,-1.6057933870797498
131072,0.294,-1.2113889394286717,-0.3865577853905733,-1.597946724819245
131072,0.295,-1.2131361957584814,-0.3770720662246104,-1.5902082619830917
131072,0.296,-1.2148738355339068,-0.36770418207934275,-1.5825780176132496
131072,0.297,-1.2166018776296754,-0.35845413295477024,-1.5750560105844458
131072,0.298,-1.2183203407548142,-0.349321918850893,-1.5676422596057071
131072,0.299,-1.2200292434541482,-0.34030753976771083,-1.560336783221859
131072,0.3,-1.221728604109787,-0.3314109957052239,-1.5531395998150108
131072,0.301,-1.2234184409425841,-0.32263228666343224,-1.5460507276060165
131072,0.302,-1.2250987720135809,-0.3139714126423357,-1.5390701846559165
131072,0.303,-1.2267696152254262,-0.30542837364193437,-1.5321979888673605
131072,0.304,-1.2284309883237792,-0.29700316966222823,-1.5254341579860073
131072,0.305,-1.2300829088986918,-0.28869580070321726,-1.518778709601909
131072,0.306,-1.2317253943859725,-0.2805062667649015,-1.512231661150874
131072,0.307,-1.2333584620685292,-0.27243456784728093,-1.50579302991581
131072,0.308,-1.2349821290776974,-0.26448070395035556,-1.499462833028053
131072,0.309,-1.2365964123945474,-0.25664467507412536,-1.4932410874686728
131072,0.31,-1.2382013288511742,-0.24892648121859037,-1.4871278100697645
131072,0.311,-1.239796895131969,-0.24132612238375054,-1.4811230175157195
131072,0.312,-1.2413831277748764,-0.23384359856960596,-1.4752267263444823
131072,0.313,-1.24296004317263,-0.2264789097761565,-1.4694389529487866
131072,0.314,-1.2445276575739763,-0.2192320560034023,-1.4637597135773786
131072,0.315,-1.2460859870848764,-0.21210303725134325,-1.4581890243362197
131072,0.316,-1.247635047669697,-0.20509185351997938,-1.4527269011896764
131072,0.317,-1.249174855152379,-0.19819850480931073,-1.4473733599616896
131072,0.318,-1.2507054252175993,-0.19142299111933725,-1.4421284163369366
131072,0.319,-1.2522267734119072,-0.18476531245005898,-1.4369920858619663
131072,0.32,-1.2537389151448528,-0.1782254688014759,-1.4319643839463287
131072,0.321,-1.2552418656900945,-0.171803460173588,-1.4270453258636826
131072,0.322,-1.2567356401864989,-0.1654992865663953,-1.4222349267528942
131072,0.323,-1.2582202536392175,-0.15931294797989776,-1.4175332016191153
131072,0.324,-1.259695720920757,-0.15324444441409546,-1.4129401653348526
131072,0.325,-1.2611620567720294,-0.1472937758689883,-1.4084558326410177
131072,0.326,-1.2626192758033907,-0.14146094234457635,-1.404080218147967
131072,0.327,-1.2640673924956667,-0.1357459438408596,-1.3998133363365264
131072,0.328,-1.2655064212011629,-0.13014878035783806,-1.395655201559001
131072,0.329,-1.2669363761446624,-0.12466945189551167,-1.391605828040174
131072,0.33,-1.2683572714244113,-0.11930795845388051,-1.3876652298782919
131072,0.331,-1.2697691210130888,-0.1140643000329445,-1.3838334210460332
131072,0.332,-1.271171938758767,-0.10893847663270372,-1.3801104153914707
131072,0.333,-1.2725657383858564,-0.10393048825315811,-1.3764962266390146
131072,0.334,-1.27395053349604,-0.09904033489430769,-1.3729908683903476
131072,0.335,-1.2753263375691937,-0.09426801655615245,-1.3695943541253461
131072,0.336,-1.2766931639642967,-0.08961353323869242,-1.3663066972029891
131072,0.337,-1.2780510259203286,-0.0850768849419276,-1.3631279108622563
131072,0.338,-1.2793999365571547,-0.08065807166585794,-1.3600580082230127
131072,0.339,-1.2807399088763995,-0.07635709341048348,-1.3570970022868831
131072,0.34,-1.2820709557623113,-0.0721739501758042,-1.3542449059381156
131072,0.341,-1.283393089982611,-0.06810864196182012,-1.3515017319444311
131072,0.342,-1.2847063241893348,-0.06416116876853123,-1.3488674929578661
131072,0.343,-1.2860106709196613,-0.06033153059593753,-1.3463422015155988
131072,0.344,-1.2873061425967312,-0.056619727444039224,-1.3439258700407704
131072,0.345,-1.2885927515304556,-0.053025759312835916,-1.3416185108432914
131072,0.346,-1.289870509918313,-0.04954962620232778,-1.3394201361206408
131072,0.347,-1.291139429846135,-0.046191328112514835,-1.3373307579586498
131072,0.348,-1.2923995232888845,-0.04295086504339709,-1.3353503883322817
131072,0.349,-1.2936508021114228,-0.03982823699497453,-1.3334790391063973
131072,0.35,-1.294893278069265,-0.036823443967247155,-1.3317167220365123
131072,0.351,-1.2961269628093275,-0.03393648596021498,-1.3300634487695424
131072,0.352,-1.2973518678706657,-0.031167362973877993,-1.3285192308445437
131072,0.353,-1.298568004685201,-0.0285160750082362,-1.3270840796934373
131072,0.354,-1.29977538457844,-0.025982622063289596,-1.3257580066417296
131072,0.355,-1.3009740187701824,-0.023567004139038183,-1.3245410229092205
131072,0.356,-1.302163918375221,-0.021269221235481958,-1.3234331396107029
131072,0.357,-1.3033450944040332,-0.019089273352620926,-1.3224343677566541
131072,0.358,-1.3045175577634625,-0.01702716049045509,-1.3215447182539175
131072,0.359,-1.305681319257391,-0.01508288264898444,-1.3207642019063754
131072,0.36,-1.3068363895874036,-0.013256439828208979,-1.3200928294156125
131072,0.361,-1.3079827793534444,-0.011547832028128709,-1.3195306113815732
131072,0.362,-1.309120499054464,-0.009957059248743632,-1.3190775583032077
131072,0.363,-1.3102495590890564,-0.008484121490053745,-1.3187336805791101
131072,0.364,-1.3113699697560914,-0.00712901875205905,-1.3184989885081504
131072,0.365,-1.3124817412553371,-0.005891751034759546,-1.3183734922900967
131072,0.366,-1.3135848836880715,-0.0047723183381552315,-1.3183572020262266
131072,0.367,-1.3146794070576924,-0.00377072066224611,-1.3184501277199385
131072,0.368,-1.315765321270313,-0.002886958007032177,-1.3186522792773452
131072,0.369,-1.316842636135354,-0.002121030372513436,-1.3189636665078674
131072,0.37,-1.3179113613661255,-0.0014729377586898864,-1.3193842991248155
131072,0.371,-1.318971506580403,-0.0009426801655615275,-1.3199141867459645
131072,0.372,-1.3200230813009957,-0.000530257593128359,-1.320553338894124
131072,0.373,-1.3210660949563051,-0.00023567004139038187,-1.3213017649976955
131072,0.374,-1.3221005568808808,-0.00005891751034759547,-1.3221594743912284
131072,0.375,-1.3231264763159643,-0,-1.3231264763159643
131072,0.376,-1.3241438624100277,-0.00005891751034759547,-1.3242027799203753
131072,0.377,-1.3251527242193073,-0.00023567004139038187,-1.3253883942606977
131072,0.378,-1.3261530707083267,-0.000530257593128359,-1.326683328301455
131072,0.379,-1.3271449107504143,-0.0009426801655615275,-1.3280875909159757
131072,0.38,-1.3281282531282161,-0.0014729377586898864,-1.329601190886906
131072,0.381,-1.3291031065341978,-0.002121030372513436,-1.3312241369067113
131072,0.382,-1.330069479571145,-0.002886958007032177,-1.332956437578177
131072,0.383,-1.3310273807526507,-0.00377072066224611,-1.3347981014148969
131072,0.384,-1.3319768185036036,-0.0047723183381552315,-1.3367491368417588
131072,0.385,-1.3329178011606633,-0.005891751034759546,-1.3388095521954229
131072,0.386,-1.3338503369727337,-0.00712901875205905,-1.3409793557247927
131072,0.387,-1.3347744341014278,-0.008484121490053745,-1.3432585555914816
131072,0.388,-1.3356901006215267,-0.009957059248743632,-1.3456471598702704
